"ID","Product/ID","Product/Internal Reference","Counted Quantity"
"__export__.stock_inventory_line_168075_7d407ec3","__export__.product_product_11007_a7f2aefd","07700900151","0.0"
"__export__.stock_inventory_line_168076_c7c72d88","__export__.product_product_11008_c4a3921f","07701250151","0.0"
"__export__.stock_inventory_line_168077_b294f5c8","__export__.product_product_11009_de19a222","0770260015","0.0"
"__export__.stock_inventory_line_168078_b5eeff42","__export__.product_product_11010_24884a33","07703305178","0.0"
"__export__.stock_inventory_line_168079_b0bfa749","__export__.product_product_11011_d60e4862","0770440020","0.0"
"__export__.stock_inventory_line_168080_35133a88","__export__.product_product_37637_11beda18","08111018","0.0"
"__export__.stock_inventory_line_168081_90589819","__export__.product_product_11012_7285d8e1","08161028","0.0"
"__export__.stock_inventory_line_168082_0cbe1741","__export__.product_product_37638_90ff7ba8","08161032","0.0"
"__export__.stock_inventory_line_168083_2f277dbd","__export__.product_product_11013_b3ce45de","08201007","0.0"
"__export__.stock_inventory_line_168084_5cea5884","__export__.product_product_37639_a5a887a3","10111009","0.0"
"__export__.stock_inventory_line_168085_50bc4fe4","__export__.product_product_11014_3a3ccd34","10191001","0.0"
"__export__.stock_inventory_line_168086_368ac00c","__export__.product_product_11015_024d935a","12151003","0.0"
"__export__.stock_inventory_line_168087_ae29fc63","__export__.product_product_11016_41c26491","12191008","0.0"
"__export__.stock_inventory_line_168088_9071828b","__export__.product_product_11017_c2795c5a","12191012","0.0"
"__export__.stock_inventory_line_168089_ac18fdd9","__export__.product_product_11018_5be0cb1a","12201003","0.0"
"__export__.stock_inventory_line_168090_c4ac81ef","__export__.product_product_37640_439e5d09","13101022","0.0"
"__export__.stock_inventory_line_165150_644d98b1","__export__.product_product_37641_f3157a6a","13101024","15.0"
"__export__.stock_inventory_line_165151_3cdf6657","__export__.product_product_37642_39a66d94","13101031","13.0"
"__export__.stock_inventory_line_168091_ad597df0","__export__.product_product_11019_ce91f2e0","13101035","0.0"
"__export__.stock_inventory_line_165152_e87442dd","__export__.product_product_37643_4f5d7097","13101165","63.0"
"__export__.stock_inventory_line_165153_e1b5e50f","__export__.product_product_11020_05fe4cea","14151021","3.0"
"__export__.stock_inventory_line_165154_6c28422d","__export__.product_product_11021_a6a2bb5e","14151033","9.0"
"__export__.stock_inventory_line_168092_d1354200","__export__.product_product_11022_fdabc368","14181010","0.0"
"__export__.stock_inventory_line_168093_eb56b9c3","__export__.product_product_11023_711b99ff","14191013","0.0"
"__export__.stock_inventory_line_168094_5c460c68","__export__.product_product_37644_385ab86d","15101011","0.0"
"__export__.stock_inventory_line_168095_0f580e6a","__export__.product_product_11024_eb25c0a4","15101015","0.0"
"__export__.stock_inventory_line_168096_82194901","__export__.product_product_11025_739cb7d8","15101027","0.0"
"__export__.stock_inventory_line_168097_92404a9f","__export__.product_product_11026_dd440a7c","15101043","0.0"
"__export__.stock_inventory_line_168098_4524216e","__export__.product_product_11027_8d25e5df","15101051","0.0"
"__export__.stock_inventory_line_168099_7fdf1253","__export__.product_product_11028_cfe2b1ba","15101055","0.0"
"__export__.stock_inventory_line_168100_2c5effae","__export__.product_product_11029_563bb6f0","15101068","0.0"
"__export__.stock_inventory_line_168101_08f5391f","__export__.product_product_11030_51ae8a46","15101084","0.0"
"__export__.stock_inventory_line_165155_2f58c7c7","__export__.product_product_37645_22decdd7","15101122","107.0"
"__export__.stock_inventory_line_168102_a382c92c","__export__.product_product_11031_30fd3d00","15101146","0.0"
"__export__.stock_inventory_line_168103_c1ef8496","__export__.product_product_11032_c985d200","15101163","0.0"
"__export__.stock_inventory_line_168104_67fa0547","__export__.product_product_37646_8946116c","15101171","0.0"
"__export__.stock_inventory_line_168105_774c7287","__export__.product_product_11033_e835fd16","15141007","0.0"
"__export__.stock_inventory_line_168106_ab395ebd","__export__.product_product_37647_bde2c4ab","15141013","0.0"
"__export__.stock_inventory_line_168107_fbc2684f","__export__.product_product_11034_16df10b3","15151047","0.0"
"__export__.stock_inventory_line_168108_16fd985d","__export__.product_product_11035_35b813cd","15151056","0.0"
"__export__.stock_inventory_line_168109_020bd360","__export__.product_product_11036_97fd4e79","15151058","0.0"
"__export__.stock_inventory_line_168110_08b0a7a7","__export__.product_product_11037_29a91503","15151066","0.0"
"__export__.stock_inventory_line_168111_e715fbdf","__export__.product_product_11038_d053574b","15151078","0.0"
"__export__.stock_inventory_line_165156_ce530577","__export__.product_product_11039_912a0b43","15161069","8.0"
"__export__.stock_inventory_line_168112_fbf2a5b4","__export__.product_product_11040_fb0d1498","15161103","0.0"
"__export__.stock_inventory_line_168113_1771f471","__export__.product_product_11041_83101379","15161137","0.0"
"__export__.stock_inventory_line_168114_3fe1fb0e","__export__.product_product_11042_ef533d67","15171011","0.0"
"__export__.stock_inventory_line_168115_0987206a","__export__.product_product_11043_e7def161","15171012","0.0"
