External ID,Product/External ID,Product/Internal Reference,Counted Quantity
__export__.stock_inventory_line_69628_dbb8f1c2,__export__.product_product_13193_7a82000c,52DU0933,1
__export__.stock_inventory_line_69629_85433c01,__export__.product_product_13194_8a41f49c,52DU0934,3
__export__.stock_inventory_line_69630_a4cbe33c,__export__.product_product_13195_b40bd7a5,52DU0939,0.0
__export__.stock_inventory_line_69631_d7af75b8,__export__.product_product_13196_458c4c6b,52DU1082,0.0
__export__.stock_inventory_line_69632_76605efb,__export__.product_product_13197_c930c3cf,52DU1083,0.0
__export__.stock_inventory_line_69633_52aa2b14,__export__.product_product_13198_a338b12d,52DU1085,0.0
__export__.stock_inventory_line_69634_eccc70c9,__export__.product_product_13199_63964fd2,52DU1086,0.0
__export__.stock_inventory_line_69635_20c0ab8a,__export__.product_product_13200_c1e3ce1d,52DU1088,0.0
__export__.stock_inventory_line_69636_ab78c492,__export__.product_product_13201_8dbbaa9c,52DU1089,0.0
__export__.stock_inventory_line_69637_c05b57d6,__export__.product_product_13202_8f8223e5,52DU1174,1
__export__.stock_inventory_line_69638_3f4d31b4,__export__.product_product_13203_6740e57d,52DU1175,0.0
__export__.stock_inventory_line_69639_12dc7f50,__export__.product_product_13204_66c7ef3f,52DU1176,0.0
__export__.stock_inventory_line_69640_dcc8a04a,__export__.product_product_13205_3d9e5dd6,52DU8007,0.0
__export__.stock_inventory_line_69641_a2a1ac0d,__export__.product_product_13206_f0745ecc,52DV0022,0.0
__export__.stock_inventory_line_69642_5fa5ad5a,__export__.product_product_13207_9d7aab32,52DV0024,1
__export__.stock_inventory_line_69643_1eccfc97,__export__.product_product_13208_2958e1be,52DV0051,0.0
__export__.stock_inventory_line_69644_e99d179f,__export__.product_product_13209_472d6d19,52DV0052,0.0
__export__.stock_inventory_line_69645_bbb1a83f,__export__.product_product_13210_30b17cac,52DZ0007,0.0
__export__.stock_inventory_line_69646_ca055016,__export__.product_product_13211_45679262,52DZ0015,0.0
__export__.stock_inventory_line_69647_5f921f3e,__export__.product_product_13212_5fab2500,52DZ0016,0.0
__export__.stock_inventory_line_69648_5c763ec7,__export__.product_product_13213_ac7ede8b,52DZ0030,0.0
__export__.stock_inventory_line_69649_c90b5532,__export__.product_product_13214_97151851,52DZ0046,8
__export__.stock_inventory_line_69650_b3efe9ac,__export__.product_product_13215_fe1ecb18,52DZ0047,5
__export__.stock_inventory_line_69651_2ff30a35,__export__.product_product_13216_431b794c,52DZ0061,0.0
__export__.stock_inventory_line_69652_e86f885c,__export__.product_product_13217_1a1e2feb,52FD0010,0.0
__export__.stock_inventory_line_69653_1c760ab7,__export__.product_product_13218_943288c1,52JA0023,19
__export__.stock_inventory_line_69654_1d494d77,__export__.product_product_13219_6d26c1e3,52JA0027,0.0
__export__.stock_inventory_line_69655_a2862156,__export__.product_product_13220_ceecba28,52JA0028,0.0
__export__.stock_inventory_line_69656_a1a3c2ca,__export__.product_product_13221_6f023617,52JA0029,0.0
__export__.stock_inventory_line_69657_82b00a08,__export__.product_product_13222_7c994deb,52JB0022,0.0
__export__.stock_inventory_line_69658_cd90540d,__export__.product_product_13223_38daf16a,52JB0024,0.0
__export__.stock_inventory_line_69659_28a3fe0d,__export__.product_product_13224_4b4764d8,52JB0025,0.0
__export__.stock_inventory_line_69660_84a37640,__export__.product_product_13225_077d11d2,52JB0032,0.0
__export__.stock_inventory_line_69661_a611e30c,__export__.product_product_13226_5b43fd3f,52JB0033,0.0
__export__.stock_inventory_line_69662_4e2a51ca,__export__.product_product_13227_92d36b10,52JB0045,0.0
__export__.stock_inventory_line_69663_248abe18,__export__.product_product_13228_5a862549,52JB0230,0.0
__export__.stock_inventory_line_69664_b73fc712,__export__.product_product_13229_294af31e,52JB0231,46
__export__.stock_inventory_line_69665_8597a7ad,__export__.product_product_13230_681bface,52JB0232,0.0
__export__.stock_inventory_line_69666_cbc0f19b,__export__.product_product_13231_ab5fea7d,52JB0233,0.0
__export__.stock_inventory_line_69667_b826f9d5,__export__.product_product_13232_e710425a,52JB0234,0.0
__export__.stock_inventory_line_69668_eda77c49,__export__.product_product_13233_16047a48,52JB5504,0.0
__export__.stock_inventory_line_69669_33347aef,__export__.product_product_13234_11361011,52JC0019,0.0
__export__.stock_inventory_line_69670_089c3d0b,__export__.product_product_13235_d7ea6fe5,52JD0025,0.0
__export__.stock_inventory_line_69671_bd1c75e6,__export__.product_product_13236_9b06444f,52JD0033,0.0
__export__.stock_inventory_line_69672_befe012d,__export__.product_product_13237_1d33f6fb,52JD0034,0.0
__export__.stock_inventory_line_69673_895a7838,__export__.product_product_13238_2dfc0ab1,52JD0061,0.0
__export__.stock_inventory_line_69674_a6119361,__export__.product_product_13239_743f4c9f,52JD0062,0.0
__export__.stock_inventory_line_69675_483cbbc4,__export__.product_product_13240_f9a8d39e,52JD0067,0.0
__export__.stock_inventory_line_69676_e8be1937,__export__.product_product_13241_f0424365,52JD0175,1
__export__.stock_inventory_line_69677_0bf95549,__export__.product_product_13242_c08cdf97,52JD0195,0.0
__export__.stock_inventory_line_69678_3d071bda,__export__.product_product_13243_1fd8b648,52JD0196,0.0
__export__.stock_inventory_line_69679_0e078798,__export__.product_product_13244_83232f21,52JD0204,0.0
__export__.stock_inventory_line_69680_1e02a256,__export__.product_product_13245_51e84fb1,52JD0207,0.0
__export__.stock_inventory_line_69681_76378e47,__export__.product_product_13246_26eeb9f3,52JD0208,0.0
__export__.stock_inventory_line_69682_b4cf3a73,__export__.product_product_13247_8815638a,52JD0215,0.0
__export__.stock_inventory_line_69683_af684fe6,__export__.product_product_13248_f8a63323,52JD0216,0.0
__export__.stock_inventory_line_69684_47a627bc,__export__.product_product_13249_5844613c,52JD0303,0.0
__export__.stock_inventory_line_69685_674e474e,__export__.product_product_13250_70c88d49,52JD0305,0.0
__export__.stock_inventory_line_69686_0ffff84e,__export__.product_product_13251_23554e66,52JD0307,0.0
__export__.stock_inventory_line_69687_a2663edd,__export__.product_product_13252_0f5ef56c,52JD0309,0.0
__export__.stock_inventory_line_69688_8978c765,__export__.product_product_13253_6ed8d102,52JD0316,0.0
__export__.stock_inventory_line_69689_47a8d819,__export__.product_product_13254_c9f6cd20,52JD0366,0.0
__export__.stock_inventory_line_69690_37d3be0a,__export__.product_product_13255_c8c7cd58,52JD0367,0.0
__export__.stock_inventory_line_69691_885a880e,__export__.product_product_13256_41425b69,52JD0375,0.0
__export__.stock_inventory_line_69692_ad15ba28,__export__.product_product_13257_0862d85c,52JD0376,0.0
__export__.stock_inventory_line_69693_eeddef74,__export__.product_product_13258_724bc4d4,52JD0377,0.0
__export__.stock_inventory_line_69694_0d896a8b,__export__.product_product_13259_27254c2d,52JD0378,0.0
__export__.stock_inventory_line_69695_071328f1,__export__.product_product_13260_647d30c6,52JD0379,0.0
__export__.stock_inventory_line_69696_d20158de,__export__.product_product_13261_d7d57891,52JD0380,0.0
__export__.stock_inventory_line_69697_db261184,__export__.product_product_13262_3a0364a5,52JD0389,3
__export__.stock_inventory_line_69698_05aafcdd,__export__.product_product_13263_907996fb,52JD0390,0.0
__export__.stock_inventory_line_69699_1546f45b,__export__.product_product_13264_69b6d8ed,52JD0391,0.0
__export__.stock_inventory_line_69700_f55f4880,__export__.product_product_13265_d63ee8ee,52JD0419,0.0
__export__.stock_inventory_line_69701_245040b3,__export__.product_product_13266_d2be95eb,52JD0420,0.0
__export__.stock_inventory_line_69702_7e5c28ba,__export__.product_product_13267_ad7d3649,52JD0473,0.0
__export__.stock_inventory_line_69703_5755b03e,__export__.product_product_13268_6cf9c4c6,52JD0475,0.0
__export__.stock_inventory_line_69704_33797ca9,__export__.product_product_13269_2a2e8ce0,52JD0477,2
__export__.stock_inventory_line_69705_89ce5528,__export__.product_product_13270_c1ebd7f1,52JD0478,6
__export__.stock_inventory_line_69706_6687256e,__export__.product_product_13271_63700f83,52JD0479,0.0
__export__.stock_inventory_line_69707_29c8d995,__export__.product_product_13272_b69662ef,52JD0480,0.0
__export__.stock_inventory_line_69708_f6d7bbeb,__export__.product_product_13273_046c62e9,52JD0544,0.0
__export__.stock_inventory_line_69709_b74d900a,__export__.product_product_13274_f1719ac5,52JD0593,0.0
__export__.stock_inventory_line_69710_82e00382,__export__.product_product_13275_a7c6654d,52JD0594,0.0
__export__.stock_inventory_line_69711_d94e5295,__export__.product_product_13276_aeae528b,52JD0597,1
__export__.stock_inventory_line_69712_ea0f203f,__export__.product_product_13277_7d0d8da5,52JD0598,2
__export__.stock_inventory_line_69713_db5ccd69,__export__.product_product_13278_260363f2,52JD0599,0.0
__export__.stock_inventory_line_69714_a043cd81,__export__.product_product_13279_e10d2abb,52JD0600,0.0
__export__.stock_inventory_line_69715_dc437622,__export__.product_product_13280_d4c69dc8,52JD0603,4
__export__.stock_inventory_line_69716_9c1e02a9,__export__.product_product_13281_14957df5,52JD0604,1
__export__.stock_inventory_line_69717_5fbdff44,__export__.product_product_13282_d84a724c,52JD0607,0.0
__export__.stock_inventory_line_69718_bde5d937,__export__.product_product_13283_5a98abc0,52JD0608,0.0
__export__.stock_inventory_line_69719_bcc7df2d,__export__.product_product_13284_f01747c3,52JD0609,0.0
__export__.stock_inventory_line_69720_ace83e0a,__export__.product_product_13285_378d955d,52JD0610,0.0
__export__.stock_inventory_line_69721_0616d5c2,__export__.product_product_13286_91ae864a,52JD0638,3
__export__.stock_inventory_line_69722_4564c021,__export__.product_product_13287_5ae5d8ea,52JD0639,2
__export__.stock_inventory_line_69723_dd8da737,__export__.product_product_13288_d8466759,52JD0643,0.0
__export__.stock_inventory_line_69724_2cf71bf8,__export__.product_product_13289_7911d23c,52JD0653,0.0
__export__.stock_inventory_line_69725_48c14933,__export__.product_product_13290_42d138c7,52JD0655,0.0
__export__.stock_inventory_line_69726_bd07bbd6,__export__.product_product_13291_96b84d34,52JD0656,2
__export__.stock_inventory_line_69727_29284a3c,__export__.product_product_13292_ae8c179e,52JD0657,2
__export__.stock_inventory_line_69728_6559c5d5,__export__.product_product_13293_d01c2462,52JD0659,0.0
__export__.stock_inventory_line_69729_529a88e1,__export__.product_product_13294_59fabe4d,52JD0661,0.0
__export__.stock_inventory_line_69730_a22eb6dd,__export__.product_product_13295_42c4503c,52JD0662,0.0
__export__.stock_inventory_line_69731_7fb0f9ca,__export__.product_product_13296_0c1ac499,52JD0715,6
__export__.stock_inventory_line_69732_a3f7b1f9,__export__.product_product_13297_64128be9,52JD0716,0.0
__export__.stock_inventory_line_69733_c1585be4,__export__.product_product_13298_d8d69b57,52JD0717,0.0
__export__.stock_inventory_line_69734_f76c9491,__export__.product_product_13299_472e4987,52JD0718,4
__export__.stock_inventory_line_69735_d1754ba3,__export__.product_product_13300_a1e4d991,52JD0719,0.0
__export__.stock_inventory_line_69736_6686e154,__export__.product_product_13301_e692eedb,52JD0720,0.0
__export__.stock_inventory_line_69737_cdd82d19,__export__.product_product_13302_7189ec25,52JD0744,1
__export__.stock_inventory_line_69738_1abd18fe,__export__.product_product_13303_f9abc217,52JD0745,0.0
__export__.stock_inventory_line_69739_35d2466a,__export__.product_product_13304_2b6b609e,52JD0746,0.0
__export__.stock_inventory_line_69740_c35bfeeb,__export__.product_product_13305_b0ee25ad,52JD1323,0.0
__export__.stock_inventory_line_69741_da42481e,__export__.product_product_13306_ee34c19c,52JE0012,0.0
__export__.stock_inventory_line_69742_88f7eee9,__export__.product_product_13307_6f3a9d9c,52JE0016,0.0
__export__.stock_inventory_line_69743_04537b56,__export__.product_product_13308_f95ec25a,52JE0017,0.0
__export__.stock_inventory_line_69744_c5a0e0a9,__export__.product_product_13309_23659a7c,52JE0018,0.0
__export__.stock_inventory_line_69745_4652765b,__export__.product_product_13310_e01ce71b,52JE0049,0.0
__export__.stock_inventory_line_69746_90f90d4c,__export__.product_product_13311_aa6793a0,52JE0074,0.0
__export__.stock_inventory_line_69747_2fbdb303,__export__.product_product_13312_78834cb0,52JE0080,0.0
__export__.stock_inventory_line_69748_4ae947a8,__export__.product_product_13313_187e9b00,52JE0212,0.0
__export__.stock_inventory_line_69749_8cbb3800,__export__.product_product_13314_61b4be3c,52JE0299,0.0
__export__.stock_inventory_line_69750_8f54828e,__export__.product_product_13315_628df56a,52JE5506,1
__export__.stock_inventory_line_69751_cd2ffb31,__export__.product_product_13316_1698ff96,52JF0047,0.0
__export__.stock_inventory_line_69752_c61a92ba,__export__.product_product_13317_7cfff234,52JF0049,0.0
__export__.stock_inventory_line_69753_7e89190f,__export__.product_product_13318_03b64c82,52JF0051,1
__export__.stock_inventory_line_69754_791a41d8,__export__.product_product_13319_c1e021d4,52JF0062,0.0
__export__.stock_inventory_line_69755_14023e5f,__export__.product_product_13320_2314d0d1,52JF0066,0.0
__export__.stock_inventory_line_69756_4ba03d62,__export__.product_product_13321_5faecd0d,52JF0067,0.0
__export__.stock_inventory_line_69757_0f7b330f,__export__.product_product_13322_2c61e97f,52JF0068,0.0
__export__.stock_inventory_line_69758_7838899c,__export__.product_product_13323_375f661a,52JF0069,0.0
__export__.stock_inventory_line_69759_6d825f75,__export__.product_product_13324_47ec2c5f,52JF0070,0.0
__export__.stock_inventory_line_69760_6e4a7279,__export__.product_product_13325_9db1471c,52JF0071,0.0
__export__.stock_inventory_line_69761_bca3cf3e,__export__.product_product_13326_ab300909,52JF0074,0.0
__export__.stock_inventory_line_69762_ad080f98,__export__.product_product_13327_78b3112f,52JF0078,0.0
__export__.stock_inventory_line_69763_077c4faa,__export__.product_product_13328_3c7f702d,52JF0080,0.0
__export__.stock_inventory_line_69764_7849c554,__export__.product_product_13329_bec3819f,52JF0081,0.0
__export__.stock_inventory_line_69765_386c79ab,__export__.product_product_13330_6e03d675,52JF0082,1
__export__.stock_inventory_line_69766_4b7c819b,__export__.product_product_13331_7f21e8ab,52JF0089,0.0
__export__.stock_inventory_line_69767_4b1cd22f,__export__.product_product_13332_dde46e11,52JF0090,0.0
__export__.stock_inventory_line_69768_2f2a4922,__export__.product_product_13333_74af9fc7,52JF0228,0.0
__export__.stock_inventory_line_69769_44ccf71f,__export__.product_product_13334_1c281985,52JF0229,2
__export__.stock_inventory_line_69770_01873ac1,__export__.product_product_13335_af9480a1,52JF0230,1
__export__.stock_inventory_line_69771_6a61d952,__export__.product_product_13336_3df781db,52JF0239,0.0
__export__.stock_inventory_line_69772_b1f48174,__export__.product_product_13337_cd1ef85e,52JF0242,0.0
__export__.stock_inventory_line_69773_634b158d,__export__.product_product_13338_6eb3a757,52JF0297,0.0
__export__.stock_inventory_line_69774_f6b26d0b,__export__.product_product_13339_52a7ac9b,52JF0299,0.0
__export__.stock_inventory_line_69775_d1969088,__export__.product_product_13340_544910cf,52JF0300,0.0
__export__.stock_inventory_line_69776_9840d14c,__export__.product_product_13341_b3592fe9,52JF0301,0.0
__export__.stock_inventory_line_69777_a1908a95,__export__.product_product_13342_58e83092,52JF0302,0.0
__export__.stock_inventory_line_69778_b02f69e4,__export__.product_product_13343_5ddc88c8,52JF0304,0.0
__export__.stock_inventory_line_69779_6920cd0e,__export__.product_product_13344_89d5a222,52JF0305,0.0
__export__.stock_inventory_line_69780_8ec40fde,__export__.product_product_13345_83d1fb1f,52JF0306,0.0
__export__.stock_inventory_line_69781_db5054ff,__export__.product_product_13346_97f2f9b7,52JF0411,0.0
__export__.stock_inventory_line_69782_580d6506,__export__.product_product_13347_ea6976f8,52JF0412,0.0
__export__.stock_inventory_line_69783_cc701fea,__export__.product_product_13348_bad041e1,52JF0418,0.0
__export__.stock_inventory_line_69784_13fe0c25,__export__.product_product_13349_e8ee6fcc,52JF0419,0.0
__export__.stock_inventory_line_69785_f1903e0a,__export__.product_product_13350_040106c1,52JF0420,0.0
__export__.stock_inventory_line_69786_9c644a3d,__export__.product_product_13351_85168db3,52JF0426,0.0
__export__.stock_inventory_line_69787_c17f31c7,__export__.product_product_13352_016a450c,52JF0427,0.0
__export__.stock_inventory_line_69788_f6ac5c90,__export__.product_product_13353_78bc0c5b,52JF0428,0.0
__export__.stock_inventory_line_69789_687e3e9c,__export__.product_product_13354_1edb9b89,52JF0434,1
__export__.stock_inventory_line_69790_9b8a07d1,__export__.product_product_13355_414047a2,52JF0435,1
__export__.stock_inventory_line_69791_d9f4d9e3,__export__.product_product_13356_ae817d2a,52JF0455,0.0
