ID,Internal Reference,Point of Sale Category,Sales Price,Cost,Updated Sales Price,Updated Cost
point_of_sale.DI3W046,DI3W046,Bajaj / 3W,438.0,438.0,,
point_of_sale.DI3W032,DI3W032,Bajaj / 3W,438.0,438.0,,
point_of_sale.DI3W047,DI3W047,Bajaj / 3W,438.0,438.0,,
point_of_sale.DI3W040,DI3W040,Bajaj / 3W,438.0,438.0,,
point_of_sale.JB122004,JB122004,Bajaj / 2W,435.0,435.0,,
point_of_sale.28221010,28221010,Bajaj / 2W,435.0,435.0,,
point_of_sale.20201002,20201002,Bajaj / 3W,435.0,435.0,,
point_of_sale.28121046,28121046,Bajaj / 3W,435.0,435.0,,
point_of_sale.BA102205,BA102205,Bajaj / 3W,435.0,435.0,,
point_of_sale.DF201181,DF201181,Bajaj / 2W,435.0,435.0,,
point_of_sale.DK151014,DK151014,Bajaj / 2W,430.0,430.0,,
point_of_sale.36DZ0049,36DZ0049,Bajaj / 2W,430.0,430.0,,
point_of_sale.36DH4136,36DH4136,Bajaj / 2W,430.0,430.0,,
point_of_sale.JN181206,JN181206,Bajaj / 2W,430.0,430.0,,
point_of_sale.JA541219,JA541219,Bajaj / 2W,430.0,430.0,,
point_of_sale.36JZ0119,36JZ0119,Bajaj / 2W,430.0,430.0,,
point_of_sale.DS181075,DS181075,Bajaj / 2W,430.0,430.0,,
point_of_sale.28151004,28151004,Bajaj / 2W,430.0,430.0,,
point_of_sale.36AA4072,36AA4072,Bajaj / 3W,430.0,430.0,,
point_of_sale.AE131013,AE131013,Bajaj / 3W,430.0,430.0,,
point_of_sale.JF171019,JF171019,Bajaj / 2W,430.0,430.0,,
point_of_sale.AL161505,AL161505,Bajaj / 3W,430.0,430.0,,
point_of_sale.JL601220,JL601220,Bajaj / 2W,430.0,430.0,,
point_of_sale.JE541208,JE541208,Bajaj / 2W,430.0,430.0,,
point_of_sale.24161446,24161446,Bajaj / 3W,430.0,430.0,,
point_of_sale.JA581311,JA581311,Bajaj / 2W,430.0,430.0,,
point_of_sale.DM181004,DM181004,Bajaj / 2W,430.0,430.0,,
point_of_sale.24121407,24121407,Bajaj / 3W,430.0,430.0,,
point_of_sale.JE581406,JE581406,Bajaj / 2W,430.0,430.0,,
point_of_sale.36DJ4041,36DJ4041,Bajaj / 2W,430.0,430.0,,
point_of_sale.29181099,29181099,Bajaj / 2W,430.0,430.0,,
point_of_sale.36DH4068,36DH4068,Bajaj / 2W,430.0,430.0,,
point_of_sale.AA131016,AA131016,Bajaj / 3W,430.0,430.0,,
point_of_sale.JW541005,JW541005,Bajaj / 2W,430.0,430.0,,
point_of_sale.DH161046,DH161046,Bajaj / 2W,430.0,430.0,,
point_of_sale.JY233130,JY233130,Bajaj / 2W,430.0,430.0,,
point_of_sale.DK151034,DK151034,Bajaj / 2W,430.0,430.0,,
point_of_sale.36DJ4016,36DJ4016,Bajaj / 2W,430.0,430.0,,
point_of_sale.JG122033,JG122033,Bajaj / 2W,430.0,430.0,,
point_of_sale.DU141234,DU141234,Bajaj / 2W,425.0,425.0,,
point_of_sale.36JD0013,36JD0013,Bajaj / 2W,425.0,425.0,,
point_of_sale.36DK0086,36DK0086,Bajaj / 2W,425.0,425.0,,
point_of_sale.DU141235,DU141235,Bajaj / 2W,425.0,425.0,,
point_of_sale.GF181019,GF181019,Bajaj / 2W,425.0,425.0,,
point_of_sale.22111034,22111034,Bajaj / 3W,425.0,425.0,,
point_of_sale.31161262,31161262,Bajaj / 2W,425.0,425.0,,
point_of_sale.36103002,36103002,Bajaj / 2W,425.0,425.0,,
point_of_sale.DH101898,DH101898,Bajaj / 2W,425.0,425.0,,
point_of_sale.GF201019,GF201019,Bajaj / 2W,425.0,425.0,,
point_of_sale.DH010185,DH010185,Bajaj / 2W,420.0,420.0,,
point_of_sale.AB201084,AB201084,Bajaj / 3W,420.0,420.0,,
point_of_sale.24151181,24151181,Bajaj / 3W,420.0,420.0,,
point_of_sale.BH111056,BH111056,Bajaj / 3W,420.0,420.0,,
point_of_sale.JC151004,JC151004,Bajaj / 2W,420.0,420.0,,
point_of_sale.DV191003,DV191003,Bajaj / 2W,420.0,420.0,,
point_of_sale.BF171821,BF171821,Bajaj / QUTE,420.0,420.0,,
point_of_sale.DH010130,DH010130,Bajaj / 2W,420.0,420.0,,
point_of_sale.36JH0039,36JH0039,Bajaj / 2W,420.0,420.0,,
point_of_sale.DU161227,DU161227,Bajaj / 2W,420.0,420.0,,
point_of_sale.AL241220,AL241220,Bajaj / 3W,420.0,420.0,,
point_of_sale.JZ541214,JZ541214,Bajaj / 2W,420.0,420.0,,
point_of_sale.JL581004,JL581004,Bajaj / 2W,420.0,420.0,,
point_of_sale.JZ122043,JZ122043,Bajaj / 2W,420.0,420.0,,
point_of_sale.JG401416,JG401416,Bajaj / 2W,420.0,420.0,,
point_of_sale.DH010131,DH010131,Bajaj / 2W,420.0,420.0,,
point_of_sale.JY551442,JY551442,Bajaj / 2W,420.0,420.0,,
point_of_sale.30101047,30101047,Bajaj / 2W,420.0,420.0,,
point_of_sale.JG531040,JG531040,Bajaj / 2W,420.0,420.0,,
point_of_sale.JZ151064,JZ151064,Bajaj / 2W,420.0,420.0,,
point_of_sale.AZ351206,AZ351206,Bajaj / 3W,420.0,420.0,,
point_of_sale.36AA4047,36AA4047,Bajaj / 3W,420.0,420.0,,
point_of_sale.JH121056,JH121056,Bajaj / 2W,420.0,420.0,,
point_of_sale.BF122155,BF122155,Bajaj / QUTE,420.0,420.0,,
point_of_sale.DJ161114,DJ161114,Bajaj / 2W,420.0,420.0,,
point_of_sale.JH181228,JH181228,Bajaj / 2W,420.0,420.0,,
point_of_sale.36JL0125,36JL0125,Bajaj / 2W,420.0,420.0,,
point_of_sale.AZ113419,AZ113419,Bajaj / 3W,420.0,420.0,,
point_of_sale.JZ131916,JZ131916,Bajaj / 2W,420.0,420.0,,
point_of_sale.JA551405,JA551405,Bajaj / 2W,420.0,420.0,,
point_of_sale.JL232810,JL232810,Bajaj / 2W,420.0,420.0,,
point_of_sale.DU161228,DU161228,Bajaj / 2W,420.0,420.0,,
point_of_sale.36221002,36221002,Bajaj / 3W,420.0,420.0,,
point_of_sale.DF181041,DF181041,Bajaj / 2W,420.0,420.0,,
point_of_sale.DZ151014,DZ151014,Bajaj / 2W,415.0,415.0,,
point_of_sale.24121046,24121046,Bajaj / 3W,415.0,415.0,,
point_of_sale.28101032,28101032,Bajaj / 2W,415.0,415.0,,
point_of_sale.AL161172,AL161172,Bajaj / 3W,415.0,415.0,,
point_of_sale.JN551410,JN551410,Bajaj / 2W,415.0,415.0,,
point_of_sale.36JZ0091,36JZ0091,Bajaj / 2W,415.0,415.0,,
point_of_sale.AB151062,AB151062,Bajaj / 3W,415.0,415.0,,
point_of_sale.31121007,31121007,Bajaj / 2W,415.0,415.0,,
point_of_sale.GF161069,GF161069,Bajaj / 2W,415.0,415.0,,
point_of_sale.FA191024,FA191024,Bajaj / 2W,415.0,415.0,,
point_of_sale.DI3W016,DI3W016,Bajaj / 3W,413.0,413.0,,
point_of_sale.DZ121003,DZ121003,Bajaj / 2W,410.0,410.0,,
point_of_sale.22120503,22120503,Bajaj / 3W,410.0,410.0,,
point_of_sale.AA101868,AA101868,Bajaj / 3W,410.0,410.0,,
point_of_sale.JL181449,JL181449,Bajaj / 2W,410.0,410.0,,
point_of_sale.BF171826,BF171826,Bajaj / QUTE,410.0,410.0,,
point_of_sale.36JY0185,36JY0185,Bajaj / 2W,410.0,410.0,,
point_of_sale.06181038,06181038,Bajaj / 3W,410.0,410.0,,
point_of_sale.JL181450,JL181450,Bajaj / 2W,410.0,410.0,,
point_of_sale.DZ191027,DZ191027,Bajaj / 2W,410.0,410.0,,
point_of_sale.DP151010,DP151010,Bajaj / 2W,410.0,410.0,,
point_of_sale.AA201262,AA201262,Bajaj / 3W,410.0,410.0,,
point_of_sale.BF601021,BF601021,Bajaj / QUTE,410.0,410.0,,
point_of_sale.BF131883,BF131883,Bajaj / QUTE,410.0,410.0,,
point_of_sale.JE541218,JE541218,Bajaj / 2W,410.0,410.0,,
point_of_sale.JG113061,JG113061,Bajaj / 2W,410.0,410.0,,
point_of_sale.24121053,24121053,Bajaj / 3W,410.0,410.0,,
point_of_sale.BF131884,BF131884,Bajaj / QUTE,410.0,410.0,,
point_of_sale.36PA0191,36PA0191,Bajaj / 2W,410.0,410.0,,
point_of_sale.DK101469,DK101469,Bajaj / 3W,410.0,410.0,,
point_of_sale.AA101213,AA101213,Bajaj / 3W,410.0,410.0,,
point_of_sale.JF181216,JF181216,Bajaj / 2W,410.0,410.0,,
point_of_sale.JH113401,JH113401,Bajaj / 2W,410.0,410.0,,
point_of_sale.DI3W011,DI3W011,Bajaj / 3W,406.0,406.0,,
point_of_sale.DF201088,DF201088,Bajaj / 2W,405.0,405.0,,
point_of_sale.JD581001,JD581001,Bajaj / 2W,405.0,405.0,,
point_of_sale.BA102174,BA102174,Bajaj / 3W,405.0,405.0,,
point_of_sale.DF181042,DF181042,Bajaj / 2W,405.0,405.0,,
point_of_sale.36DK0084,36DK0084,Bajaj / 2W,405.0,405.0,,
point_of_sale.36JD0019,36JD0019,Bajaj / 2W,405.0,405.0,,
point_of_sale.JK402205,JK402205,Bajaj / 2W,405.0,405.0,,
point_of_sale.GF101051,GF101051,Bajaj / 2W,405.0,405.0,,
point_of_sale.DY582401,DY582401,Bajaj / 2W,401.0,401.0,,
point_of_sale.36DJ4023,36DJ4023,Bajaj / 2W,400.0,400.0,,
point_of_sale.24101409,24101409,Bajaj / 3W,400.0,400.0,,
point_of_sale.PD231204,PD231204,Bajaj / 2W,400.0,400.0,,
point_of_sale.BA231010,BA231010,Bajaj / 3W,400.0,400.0,,
point_of_sale.BF243098,BF243098,Bajaj / QUTE,400.0,400.0,,
point_of_sale.JM101017,JM101017,Bajaj / 2W,400.0,400.0,,
point_of_sale.JL581010,JL581010,Bajaj / 2W,400.0,400.0,,
point_of_sale.AF121424,AF121424,Bajaj / 3W,400.0,400.0,,
point_of_sale.BF243099,BF243099,Bajaj / QUTE,400.0,400.0,,
point_of_sale.31121070,31121070,Bajaj / 2W,400.0,400.0,,
point_of_sale.AA102079,AA102079,Bajaj / QUTE,400.0,400.0,,
point_of_sale.JL591144,JL591144,Bajaj / 2W,400.0,400.0,,
point_of_sale.AZ591064,AZ591064,Bajaj / 3W,400.0,400.0,,
point_of_sale.JB171802,JB171802,Bajaj / 2W,400.0,400.0,,
point_of_sale.DH121096,DH121096,Bajaj / 2W,400.0,400.0,,
point_of_sale.JD233012,JD233012,Bajaj / 2W,400.0,400.0,,
point_of_sale.YPD01008,YPD01008,Bajaj / 2W,400.0,400.0,,
point_of_sale.56JE1X3V,56JE1X3V,Bajaj / 2W,400.0,400.0,,
point_of_sale.JA581405,JA581405,Bajaj / 2W,400.0,400.0,,
point_of_sale.56JL4M1Y,56JL4M1Y,Bajaj / 2W,400.0,400.0,,
point_of_sale.03220102,03220102,Bajaj / 2W,400.0,400.0,,
point_of_sale.BF541014,BF541014,Bajaj / QUTE,400.0,400.0,,
point_of_sale.36DZ0021,36DZ0021,Bajaj / 2W,400.0,400.0,,
point_of_sale.36JY0182,36JY0182,Bajaj / 2W,400.0,400.0,,
point_of_sale.PA621008,PA621008,Bajaj / 2W,400.0,400.0,,
point_of_sale.DK181075,DK181075,Bajaj / 2W,400.0,400.0,,
point_of_sale.YPA15003,YPA15003,Bajaj / 2W,400.0,400.0,,
point_of_sale.DT171839,DT171839,Bajaj / 2W,400.0,400.0,,
point_of_sale.DP161145,DP161145,Bajaj / 2W,400.0,400.0,,
point_of_sale.JH541205,JH541205,Bajaj / 2W,400.0,400.0,,
point_of_sale.DX121003,DX121003,Bajaj / 2W,400.0,400.0,,
point_of_sale.JZ122005,JZ122005,Bajaj / 2W,400.0,400.0,,
point_of_sale.36301509,36301509,Bajaj / 2W,400.0,400.0,,
point_of_sale.36JF0141,36JF0141,Bajaj / 2W,400.0,400.0,,
point_of_sale.DH102274,DH102274,Bajaj / 2W,400.0,400.0,,
point_of_sale.LPB00004,LPB00004,Bajaj / QUTE,400.0,400.0,,
point_of_sale.PF402223,PF402223,Bajaj / 2W,400.0,400.0,,
point_of_sale.DF191012,DF191012,Bajaj / 2W,400.0,400.0,,
point_of_sale.DT181215,DT181215,Bajaj / 2W,400.0,400.0,,
point_of_sale.YPA13005,YPA13005,Bajaj / 2W,400.0,400.0,,
point_of_sale.AL191020,AL191020,Bajaj / 3W,400.0,400.0,,
point_of_sale.30181053,30181053,Bajaj / 2W,395.0,395.0,,
point_of_sale.DJ161113,DJ161113,Bajaj / 2W,395.0,395.0,,
point_of_sale.36JE0019,36JE0019,Bajaj / 2W,395.0,395.0,,
point_of_sale.36JD0016,36JD0016,Bajaj / 2W,395.0,395.0,,
point_of_sale.59200034,59200034,Bajaj / 2W,395.0,395.0,,
point_of_sale.DH101126,DH101126,Bajaj / 2W,395.0,395.0,,
point_of_sale.FD181005,FD181005,Bajaj / 2W,395.0,395.0,,
point_of_sale.JK581200,JK581200,Bajaj / 2W,390.0,390.0,,
point_of_sale.JF181217,JF181217,Bajaj / 2W,390.0,390.0,,
point_of_sale.DF151016,DF151016,Bajaj / 2W,390.0,390.0,,
point_of_sale.DM191010,DM191010,Bajaj / 2W,390.0,390.0,,
point_of_sale.JY591286,JY591286,Bajaj / 2W,390.0,390.0,,
point_of_sale.JB171009,JB171009,Bajaj / 2W,390.0,390.0,,
point_of_sale.BF601403,BF601403,Bajaj / QUTE,390.0,390.0,,
point_of_sale.JD131217,JD131217,Bajaj / 2W,390.0,390.0,,
point_of_sale.DK111010,DK111010,Bajaj / 2W,390.0,390.0,,
point_of_sale.BF551418,BF551418,Bajaj / QUTE,390.0,390.0,,
point_of_sale.36JF0022,36JF0022,Bajaj / 2W,390.0,390.0,,
point_of_sale.BF551626,BF551626,Bajaj / 3W,390.0,390.0,,
point_of_sale.DU191056,DU191056,Bajaj / 2W,390.0,390.0,,
point_of_sale.BB181010,BB181010,Bajaj / 3W,390.0,390.0,,
point_of_sale.39171905,39171905,Bajaj / 3W,390.0,390.0,,
point_of_sale.BF211372,BF211372,Bajaj / QUTE,390.0,390.0,,
point_of_sale.DJ191035,DJ191035,Bajaj / 2W,390.0,390.0,,
point_of_sale.DF201042,DF201042,Bajaj / 2W,390.0,390.0,,
point_of_sale.JY531027,JY531027,Bajaj / 2W,390.0,390.0,,
point_of_sale.DH181122,DH181122,Bajaj / 2W,390.0,390.0,,
point_of_sale.DT121039,DT121039,Bajaj / 2W,390.0,390.0,,
point_of_sale.JH113400,JH113400,Bajaj / 2W,390.0,390.0,,
point_of_sale.DU161093,DU161093,Bajaj / 2W,390.0,390.0,,
point_of_sale.PD402213,PD402213,Bajaj / 2W,390.0,390.0,,
point_of_sale.36JW0015,36JW0015,Bajaj / 2W,385.0,385.0,,
point_of_sale.DD181089,DD181089,Bajaj / 2W,385.0,385.0,,
point_of_sale.28191007,28191007,Bajaj / 2W,385.0,385.0,,
point_of_sale.DD201156,DD201156,Bajaj / 2W,385.0,385.0,,
point_of_sale.24121249,24121249,Bajaj / 3W,385.0,385.0,,
point_of_sale.AF161039,AF161039,Bajaj / 3W,385.0,385.0,,
point_of_sale.CS111011,CS111011,Bajaj / 2W,385.0,385.0,,
point_of_sale.DZ151038,DZ151038,Bajaj / 2W,385.0,385.0,,
point_of_sale.BG161201,BG161201,Bajaj / 3W,385.0,385.0,,
point_of_sale.DD121076,DD121076,Bajaj / 2W,385.0,385.0,,
point_of_sale.JB113003,JB113003,Bajaj / 2W,385.0,385.0,,
point_of_sale.DD121169,DD121169,Bajaj / 2W,385.0,385.0,,
point_of_sale.24191098,24191098,Bajaj / 3W,380.0,380.0,,
point_of_sale.DH161170,DH161170,Bajaj / 2W,380.0,380.0,,
point_of_sale.24141190,24141190,Bajaj / 3W,380.0,380.0,,
point_of_sale.BF131926,BF131926,Bajaj / QUTE,380.0,380.0,,
point_of_sale.PA131835,PA131835,Bajaj / 2W,380.0,380.0,,
point_of_sale.JW402202,JW402202,Bajaj / 2W,380.0,380.0,,
point_of_sale.AA121291,AA121291,Bajaj / 3W,380.0,380.0,,
point_of_sale.36JK0003,36JK0003,Bajaj / 2W,380.0,380.0,,
point_of_sale.24141188,24141188,Bajaj / 3W,380.0,380.0,,
point_of_sale.18151030,18151030,Bajaj / 2W,380.0,380.0,,
point_of_sale.36DH4155,36DH4155,Bajaj / 2W,380.0,380.0,,
point_of_sale.AL241221,AL241221,Bajaj / 3W,380.0,380.0,,
point_of_sale.DH121014,DH121014,Bajaj / 2W,380.0,380.0,,
point_of_sale.DF161016,DF161016,Bajaj / 2W,380.0,380.0,,
point_of_sale.36JF0069,36JF0069,Bajaj / 2W,380.0,380.0,,
point_of_sale.JZ581204,JZ581204,Bajaj / 2W,380.0,380.0,,
point_of_sale.DU161094,DU161094,Bajaj / 2W,380.0,380.0,,
point_of_sale.PD231205,PD231205,Bajaj / 2W,380.0,380.0,,
point_of_sale.36JH0044,36JH0044,Bajaj / 2W,380.0,380.0,,
point_of_sale.BF551025,BF551025,Bajaj / QUTE,380.0,380.0,,
point_of_sale.JY551437,JY551437,Bajaj / 2W,380.0,380.0,,
point_of_sale.JV541208,JV541208,Bajaj / 2W,380.0,380.0,,
point_of_sale.JE581239,JE581239,Bajaj / 2W,380.0,380.0,,
point_of_sale.JD232802,JD232802,Bajaj / 2W,380.0,380.0,,
point_of_sale.05171056,05171056,Bajaj / 2W,380.0,380.0,,
point_of_sale.DZ141076,DZ141076,Bajaj / 3W,380.0,380.0,,
point_of_sale.JE541234,JE541234,Bajaj / 2W,380.0,380.0,,
point_of_sale.JE351212,JE351212,Bajaj / 2W,380.0,380.0,,
point_of_sale.AP111012,AP111012,Bajaj / 2W,380.0,380.0,,
point_of_sale.DK101592,DK101592,Bajaj / 2W,380.0,380.0,,
point_of_sale.56JY46X3,56JY46X3,Bajaj / 2W,380.0,380.0,,
point_of_sale.JC120003,JC120003,Bajaj / 2W,380.0,380.0,,
point_of_sale.YPF08016,YPF08016,Bajaj / 2W,380.0,380.0,,
point_of_sale.36JD0093,36JD0093,Bajaj / 2W,380.0,380.0,,
point_of_sale.36BF0011,36BF0011,Bajaj / QUTE,380.0,380.0,,
point_of_sale.JD131212,JD131212,Bajaj / 2W,380.0,380.0,,
point_of_sale.JE581060,JE581060,Bajaj / 2W,380.0,380.0,,
point_of_sale.36DK0021,36DK0021,Bajaj / 2W,380.0,380.0,,
point_of_sale.BA191080,BA191080,Bajaj / 3W,380.0,380.0,,
point_of_sale.36CS0003,36CS0003,Bajaj / 2W,380.0,380.0,,
point_of_sale.JL541208,JL541208,Bajaj / 2W,380.0,380.0,,
point_of_sale.36DZ0048,36DZ0048,Bajaj / 2W,380.0,380.0,,
point_of_sale.AA102210,AA102210,Bajaj / 3W,380.0,380.0,,
point_of_sale.DK101248,DK101248,Bajaj / 2W,380.0,380.0,,
point_of_sale.PF122016,PF122016,Bajaj / 2W,380.0,380.0,,
point_of_sale.24141137,24141137,Bajaj / 3W,380.0,380.0,,
point_of_sale.DI3W022,DI3W022,Bajaj / 3W,375.0,375.0,,
point_of_sale.24130112,24130112,Bajaj / 3W,375.0,375.0,,
point_of_sale.JG541068,JG541068,Bajaj / 2W,375.0,375.0,,
point_of_sale.DP191019,DP191019,Bajaj / 2W,375.0,375.0,,
point_of_sale.DI2W035,DI2W035,Bajaj / 2W,375.0,375.0,,
point_of_sale.DH161228,DH161228,Bajaj / 2W,375.0,375.0,,
point_of_sale.JG551000,JG551000,Bajaj / 2W,375.0,375.0,,
point_of_sale.28191004,28191004,Bajaj / 2W,375.0,375.0,,
point_of_sale.DI2W034,DI2W034,Bajaj / 2W,375.0,375.0,,
point_of_sale.PA122029,PA122029,Bajaj / 2W,370.0,370.0,,
point_of_sale.JF122014,JF122014,Bajaj / 2W,370.0,370.0,,
point_of_sale.BF182228,BF182228,Bajaj / QUTE,370.0,370.0,,
point_of_sale.BF402267,BF402267,Bajaj / QUTE,370.0,370.0,,
point_of_sale.24191076,24191076,Bajaj / 3W,370.0,370.0,,
point_of_sale.BF182475,BF182475,Bajaj / QUTE,370.0,370.0,,
point_of_sale.31171006,31171006,Bajaj / 2W,370.0,370.0,,
point_of_sale.36JG0018,36JG0018,Bajaj / 2W,370.0,370.0,,
point_of_sale.DH161495,DH161495,Bajaj / 2W,370.0,370.0,,
point_of_sale.DE181031,DE181031,Bajaj / 2W,370.0,370.0,,
point_of_sale.24190225,24190225,Bajaj / 3W,370.0,370.0,,
point_of_sale.DK101770,DK101770,Bajaj / 2W,370.0,370.0,,
point_of_sale.BF551440,BF551440,Bajaj / QUTE,370.0,370.0,,
point_of_sale.BF243092,BF243092,Bajaj / QUTE,370.0,370.0,,
point_of_sale.PF581012,PF581012,Bajaj / 2W,370.0,370.0,,
point_of_sale.AF111032,AF111032,Bajaj / 3W,370.0,370.0,,
point_of_sale.36JL0133,36JL0133,Bajaj / 2W,370.0,370.0,,
point_of_sale.36JL0127,36JL0127,Bajaj / 2W,370.0,370.0,,
point_of_sale.36JL0110,36JL0110,Bajaj / 2W,370.0,370.0,,
point_of_sale.JA511008,JA511008,Bajaj / 2W,370.0,370.0,,
point_of_sale.36JL0048,36JL0048,Bajaj / 2W,370.0,370.0,,
point_of_sale.36JL0108,36JL0108,Bajaj / 2W,370.0,370.0,,
point_of_sale.59040006,59040006,Bajaj / 2W,370.0,370.0,,
point_of_sale.36PA0155,36PA0155,Bajaj / 2W,370.0,370.0,,
point_of_sale.DU161225,DU161225,Bajaj / 2W,370.0,370.0,,
point_of_sale.DT181214,DT181214,Bajaj / 2W,370.0,370.0,,
point_of_sale.JG581014,JG581014,Bajaj / 2W,370.0,370.0,,
point_of_sale.BA102132,BA102132,Bajaj / 3W,370.0,370.0,,
point_of_sale.JG551443,JG551443,Bajaj / 2W,370.0,370.0,,
point_of_sale.36AF0014,36AF0014,Bajaj / 3W,370.0,370.0,,
point_of_sale.DD111046,DD111046,Bajaj / 2W,370.0,370.0,,
point_of_sale.JY521006,JY521006,Bajaj / 2W,370.0,370.0,,
point_of_sale.AB171020,AB171020,Bajaj / 3W,370.0,370.0,,
point_of_sale.YPF19003,YPF19003,Bajaj / 2W,370.0,370.0,,
point_of_sale.CF181004,CF181004,Bajaj / 2W,370.0,370.0,,
point_of_sale.DS161141,DS161141,Bajaj / 2W,370.0,370.0,,
point_of_sale.DP121055,DP121055,Bajaj / 2W,370.0,370.0,,
point_of_sale.DG151060,DG151060,Bajaj / 2W,370.0,370.0,,
point_of_sale.DT161000,DT161000,Bajaj / 2W,370.0,370.0,,
point_of_sale.DH191017,DH191017,Bajaj / 2W,370.0,370.0,,
point_of_sale.DD181192,DD181192,Bajaj / 2W,370.0,370.0,,
point_of_sale.36DH4163,36DH4163,Bajaj / 2W,370.0,370.0,,
point_of_sale.24120506,24120506,Bajaj / 3W,370.0,370.0,,
point_of_sale.DF181031,DF181031,Bajaj / 2W,365.0,365.0,,
point_of_sale.GF161119,GF161119,Bajaj / 2W,365.0,365.0,,
point_of_sale.DU141072,DU141072,Bajaj / 2W,365.0,365.0,,
point_of_sale.36PF0024,36PF0024,Bajaj / 2W,365.0,365.0,,
point_of_sale.DU181091,DU181091,Bajaj / 2W,365.0,365.0,,
point_of_sale.24121055,24121055,Bajaj / 3W,365.0,365.0,,
point_of_sale.DS181006,DS181006,Bajaj / 2W,365.0,365.0,,
point_of_sale.DT161012,DT161012,Bajaj / 2W,360.0,360.0,,
point_of_sale.LAA00007,LAA00007,Bajaj / 2W,360.0,360.0,,
point_of_sale.JG131821,JG131821,Bajaj / 2W,360.0,360.0,,
point_of_sale.DK181017,DK181017,Bajaj / 2W,360.0,360.0,,
point_of_sale.DS181018,DS181018,Bajaj / 2W,360.0,360.0,,
point_of_sale.DH101495,DH101495,Bajaj / 2W,360.0,360.0,,
point_of_sale.AA121201,AA121201,Bajaj / 3W,360.0,360.0,,
point_of_sale.DJ151059,DJ151059,Bajaj / 2W,360.0,360.0,,
point_of_sale.DH101355,DH101355,Bajaj / 2W,360.0,360.0,,
point_of_sale.36JL0117,36JL0117,Bajaj / 2W,360.0,360.0,,
point_of_sale.JY551401,JY551401,Bajaj / 2W,360.0,360.0,,
point_of_sale.BF121148,BF121148,Bajaj / QUTE,360.0,360.0,,
point_of_sale.DJ151034,DJ151034,Bajaj / 2W,360.0,360.0,,
point_of_sale.24201502,24201502,Bajaj / 3W,360.0,360.0,,
point_of_sale.30181009,30181009,Bajaj / 2W,360.0,360.0,,
point_of_sale.DY402202,DY402202,Bajaj / 2W,360.0,360.0,,
point_of_sale.36JL0130,36JL0130,Bajaj / 2W,360.0,360.0,,
point_of_sale.BG161210,BG161210,Bajaj / 3W,360.0,360.0,,
point_of_sale.DT113842,DT113842,Bajaj / 2W,360.0,360.0,,
point_of_sale.36JF0024,36JF0024,Bajaj / 2W,360.0,360.0,,
point_of_sale.36DK0041,36DK0041,Bajaj / 2W,360.0,360.0,,
point_of_sale.CD101076,CD101076,Bajaj / 2W,360.0,360.0,,
point_of_sale.36DH4110,36DH4110,Bajaj / 2W,360.0,360.0,,
point_of_sale.BF511050,BF511050,Bajaj / QUTE,360.0,360.0,,
point_of_sale.36JD0002,36JD0002,Bajaj / 2W,360.0,360.0,,
point_of_sale.30151011,30151011,Bajaj / 2W,360.0,360.0,,
point_of_sale.JG401038,JG401038,Bajaj / 2W,360.0,360.0,,
point_of_sale.YPA13010,YPA13010,Bajaj / 2W,360.0,360.0,,
point_of_sale.36JL0121,36JL0121,Bajaj / 2W,360.0,360.0,,
point_of_sale.JL181425,JL181425,Bajaj / 2W,360.0,360.0,,
point_of_sale.DS101026,DS101026,Bajaj / 2W,360.0,360.0,,
point_of_sale.BH131403,BH131403,Bajaj / 3W,360.0,360.0,,
point_of_sale.24141139,24141139,Bajaj / 3W,360.0,360.0,,
point_of_sale.PF122019,PF122019,Bajaj / 2W,360.0,360.0,,
point_of_sale.JA541018,JA541018,Bajaj / 2W,360.0,360.0,,
point_of_sale.DK101738,DK101738,Bajaj / 2W,360.0,360.0,,
point_of_sale.36AA4075,36AA4075,Bajaj / 3W,360.0,360.0,,
point_of_sale.JL402201,JL402201,Bajaj / 2W,360.0,360.0,,
point_of_sale.JG131205,JG131205,Bajaj / 2W,360.0,360.0,,
point_of_sale.36DK0044,36DK0044,Bajaj / 2W,355.0,355.0,,
point_of_sale.BA102005,BA102005,Bajaj / 3W,355.0,355.0,,
point_of_sale.19121040,19121040,Bajaj / 2W,355.0,355.0,,
point_of_sale.36DH4035,36DH4035,Bajaj / 2W,355.0,355.0,,
point_of_sale.36DJ4042,36DJ4042,Bajaj / 2W,355.0,355.0,,
point_of_sale.DK101570,DK101570,Bajaj / 2W,350.0,350.0,,
point_of_sale.DJ201116,DJ201116,Bajaj / 2W,350.0,350.0,,
point_of_sale.24141164,24141164,Bajaj / 3W,350.0,350.0,,
point_of_sale.DH161192,DH161192,Bajaj / 2W,350.0,350.0,,
point_of_sale.GF201005,GF201005,Bajaj / 2W,350.0,350.0,,
point_of_sale.DT131867,DT131867,Bajaj / 2W,350.0,350.0,,
point_of_sale.36PA0188,36PA0188,Bajaj / 2W,350.0,350.0,,
point_of_sale.JG171026,JG171026,Bajaj / 2W,350.0,350.0,,
point_of_sale.BF541047,BF541047,Bajaj / QUTE,350.0,350.0,,
point_of_sale.JG131211,JG131211,Bajaj / 2W,350.0,350.0,,
point_of_sale.DG181099,DG181099,Bajaj / 2W,350.0,350.0,,
point_of_sale.FD201021,FD201021,Bajaj / 2W,350.0,350.0,,
point_of_sale.31151037,31151037,Bajaj / 2W,350.0,350.0,,
point_of_sale.DF141071,DF141071,Bajaj / 2W,350.0,350.0,,
