External ID,Internal Reference,Quantity On Hand
point_of_sale.JN181003,JN181003,8.0
point_of_sale.JN181004,JN181004,2.0
point_of_sale.JN181005,JN181005,0.0
point_of_sale.JN181010,JN181010,27.0
point_of_sale.JN181011,JN181011,28.0
point_of_sale.JN181014,JN181014,0.0
point_of_sale.JN181017,JN181017,2.0
point_of_sale.JN181018,JN181018,1.0
point_of_sale.JN181019,JN181019,0.0
point_of_sale.JN181021,JN181021,0.0
point_of_sale.JN181023,JN181023,-3.0
point_of_sale.JN181024,JN181024,-2.0
point_of_sale.JN181200,JN181200,0.0
point_of_sale.JN181202,JN181202,0.0
point_of_sale.JN181204,JN181204,0.0
point_of_sale.JN181206,JN181206,0.0
point_of_sale.JN181211,JN181211,0.0
point_of_sale.JN181403,JN181403,0.0
point_of_sale.JN181406,JN181406,0.0
point_of_sale.JN191000,JN191000,0.0
point_of_sale.JN231000,JN231000,0.0
point_of_sale.JN231200,JN231200,1.0
point_of_sale.JN231202,JN231202,5.0
point_of_sale.JN231209,JN231209,0.0
point_of_sale.JN231211,JN231211,0.0
point_of_sale.JN232801,JN232801,1.0
point_of_sale.JN232802,JN232802,2.0
point_of_sale.JN351000,JN351000,0.0
point_of_sale.JN351600,JN351600,0.0
point_of_sale.JN351604,JN351604,10.0
point_of_sale.JN401600,JN401600,1.0
point_of_sale.JN402000,JN402000,5.0
point_of_sale.JN402200,JN402200,0.0
point_of_sale.JN402600,JN402600,0.0
point_of_sale.JN511006,JN511006,0.0
point_of_sale.JN511202,JN511202,2.0
point_of_sale.JN521001,JN521001,15.0
point_of_sale.JN531000,JN531000,0.0
point_of_sale.JN541000,JN541000,0.0
point_of_sale.JN541002,JN541002,0.0
point_of_sale.JN541203,JN541203,0.0
point_of_sale.JN551400,JN551400,79.0
point_of_sale.JN551407,JN551407,0.0
point_of_sale.JN551408,JN551408,7.0
point_of_sale.JN551409,JN551409,5.0
point_of_sale.JN551410,JN551410,0.0
point_of_sale.JN551414,JN551414,0.0
point_of_sale.JN551415,JN551415,0.0
point_of_sale.JN551416,JN551416,3.0
point_of_sale.JN551417,JN551417,0.0
point_of_sale.JN571001,JN571001,23.0
point_of_sale.JN581001,JN581001,0.0
point_of_sale.JN581002,JN581002,0.0
point_of_sale.JN581203,JN581203,1.0
point_of_sale.JN581207,JN581207,18.0
point_of_sale.JN581208,JN581208,-2.0
point_of_sale.JN581212,JN581212,2.0
point_of_sale.JN581215,JN581215,0.0
point_of_sale.JN581216,JN581216,0.0
point_of_sale.JN581400,JN581400,0.0
point_of_sale.JN591004,JN591004,0.0
point_of_sale.JN71043B,JN71043B,0.0
point_of_sale.JN71043C,JN71043C,0.0
point_of_sale.JN73013B,JN73013B,3.0
point_of_sale.JN73013C,JN73013C,1.0
point_of_sale.JN73023B,JN73023B,0.0
point_of_sale.JN73023C,JN73023C,0.0
point_of_sale.JN73033B,JN73033B,0.0
point_of_sale.JN73033C,JN73033C,0.0
point_of_sale.JN73043B,JN73043B,0.0
point_of_sale.JN73043C,JN73043C,0.0
point_of_sale.JP111067,JP111067,0.0
point_of_sale.JP111068,JP111068,0.0
point_of_sale.JP113004,JP113004,0.0
point_of_sale.JP113005,JP113005,0.0
point_of_sale.JP113007,JP113007,0.0
point_of_sale.JP113013,JP113013,0.0
point_of_sale.JP113014,JP113014,0.0
point_of_sale.JP113017,JP113017,0.0
point_of_sale.JP113018,JP113018,0.0
point_of_sale.JP113019,JP113019,0.0
point_of_sale.JP113027,JP113027,2.0
point_of_sale.JP113028,JP113028,1.0
point_of_sale.JP113029,JP113029,1.0
point_of_sale.JP113030,JP113030,0.0
point_of_sale.JP113035,JP113035,0.0
point_of_sale.JP113201,JP113201,0.0
point_of_sale.JP113400,JP113400,0.0
point_of_sale.JP113401,JP113401,0.0
point_of_sale.JP113403,JP113403,0.0
point_of_sale.JP113800,JP113800,0.0
point_of_sale.JP113810,JP113810,0.0
point_of_sale.JP113832,JP113832,0.0
point_of_sale.JP121037,JP121037,0.0
point_of_sale.JP121038,JP121038,0.0
point_of_sale.JP121046,JP121046,0.0
point_of_sale.JP121048,JP121048,0.0
point_of_sale.JP122001,JP122001,0.0
point_of_sale.JP122004,JP122004,0.0
point_of_sale.JP122005,JP122005,0.0
point_of_sale.JP131009,JP131009,0.0
point_of_sale.JP131205,JP131205,0.0
point_of_sale.JP131802,JP131802,0.0
point_of_sale.JP131817,JP131817,0.0
point_of_sale.JP131818,JP131818,0.0
point_of_sale.JP151004,JP151004,1.0
point_of_sale.JP151010,JP151010,0.0
point_of_sale.JP151012,JP151012,0.0
point_of_sale.JP151013,JP151013,0.0
point_of_sale.JP151015,JP151015,0.0
point_of_sale.JP151016,JP151016,0.0
point_of_sale.JP161001,JP161001,0.0
point_of_sale.JP161004,JP161004,0.0
point_of_sale.JP161200,JP161200,0.0
point_of_sale.JP161202,JP161202,0.0
point_of_sale.JP171008,JP171008,0.0
point_of_sale.JP171800,JP171800,0.0
point_of_sale.JP181000,JP181000,0.0
point_of_sale.JP181201,JP181201,0.0
point_of_sale.JP181202,JP181202,0.0
point_of_sale.JP181203,JP181203,0.0
point_of_sale.JP181204,JP181204,0.0
point_of_sale.JP181218,JP181218,0.0
point_of_sale.JP181219,JP181219,0.0
point_of_sale.JP181227,JP181227,0.0
point_of_sale.JP181228,JP181228,0.0
point_of_sale.JP181229,JP181229,0.0
point_of_sale.JP181233,JP181233,0.0
point_of_sale.JP181240,JP181240,0.0
point_of_sale.JP181241,JP181241,0.0
point_of_sale.JP181249,JP181249,0.0
point_of_sale.JP181250,JP181250,0.0
point_of_sale.JP181262,JP181262,0.0
point_of_sale.JP181297,JP181297,0.0
point_of_sale.JP181402,JP181402,0.0
point_of_sale.JP181404,JP181404,0.0
point_of_sale.JP191001,JP191001,0.0
point_of_sale.JP231200,JP231200,0.0
point_of_sale.JP231202,JP231202,0.0
point_of_sale.JP231203,JP231203,0.0
point_of_sale.JP231211,JP231211,0.0
point_of_sale.JP231212,JP231212,0.0
point_of_sale.JP231400,JP231400,0.0
point_of_sale.JP231401,JP231401,0.0
point_of_sale.JP231600,JP231600,0.0
point_of_sale.JP231601,JP231601,0.0
point_of_sale.JP232802,JP232802,0.0
point_of_sale.JP232808,JP232808,0.0
point_of_sale.JP232811,JP232811,0.0
point_of_sale.JP232812,JP232812,0.0
point_of_sale.JP232827,JP232827,0.0
point_of_sale.JP233003,JP233003,0.0
point_of_sale.JP233007,JP233007,0.0
point_of_sale.JP233010,JP233010,0.0
point_of_sale.JP233012,JP233012,0.0
point_of_sale.JP233025,JP233025,0.0
point_of_sale.JP233026,JP233026,0.0
point_of_sale.JP233035,JP233035,0.0
point_of_sale.JP233036,JP233036,0.0
point_of_sale.JP233041,JP233041,0.0
point_of_sale.JP233042,JP233042,0.0
point_of_sale.JP233094,JP233094,0.0
point_of_sale.JP233095,JP233095,0.0
point_of_sale.JP233096,JP233096,0.0
point_of_sale.JP233097,JP233097,0.0
point_of_sale.JP233098,JP233098,0.0
point_of_sale.JP233099,JP233099,0.0
point_of_sale.JP233100,JP233100,0.0
point_of_sale.JP233101,JP233101,0.0
point_of_sale.JP233102,JP233102,0.0
point_of_sale.JP233103,JP233103,0.0
point_of_sale.JP351007,JP351007,5.0
point_of_sale.JP351204,JP351204,0.0
point_of_sale.JP351207,JP351207,0.0
point_of_sale.JP351800,JP351800,0.0
point_of_sale.JP401001,JP401001,0.0
point_of_sale.JP401003,JP401003,0.0
point_of_sale.JP401018,JP401018,0.0
point_of_sale.JP401019,JP401019,0.0
point_of_sale.JP401401,JP401401,0.0
point_of_sale.JP401402,JP401402,0.0
point_of_sale.JP401406,JP401406,0.0
point_of_sale.JP401600,JP401600,0.0
point_of_sale.JP402400,JP402400,0.0
point_of_sale.JP402401,JP402401,0.0
point_of_sale.JP402402,JP402402,0.0
point_of_sale.JP402403,JP402403,0.0
point_of_sale.JP541208,JP541208,2.0
point_of_sale.JP561402,JP561402,0.0
point_of_sale.JP561403,JP561403,0.0
point_of_sale.JP581003,JP581003,0.0
point_of_sale.JP581018,JP581018,0.0
point_of_sale.JP601209,JP601209,0.0
point_of_sale.JP601235,JP601235,0.0
point_of_sale.JP601240,JP601240,0.0
point_of_sale.JP601244,JP601244,0.0
point_of_sale.JU113200,JU113200,0.0
point_of_sale.JU121037,JU121037,0.0
point_of_sale.JU121054,JU121054,0.0
point_of_sale.JU122009,JU122009,0.0
point_of_sale.JU131004,JU131004,0.0
point_of_sale.JU131205,JU131205,0.0
point_of_sale.JU131222,JU131222,0.0
point_of_sale.JU131801,JU131801,0.0
point_of_sale.JU131802,JU131802,0.0
point_of_sale.JU131809,JU131809,0.0
point_of_sale.JU131815,JU131815,0.0
point_of_sale.JU131816,JU131816,0.0
point_of_sale.JU141006,JU141006,0.0
point_of_sale.JU141008,JU141008,0.0
point_of_sale.JU151013,JU151013,0.0
point_of_sale.JU161006,JU161006,0.0
point_of_sale.JU161007,JU161007,0.0
point_of_sale.JU171010,JU171010,0.0
point_of_sale.JU171814,JU171814,0.0
point_of_sale.JU181200,JU181200,0.0
point_of_sale.JU181201,JU181201,0.0
point_of_sale.JU181408,JU181408,0.0
point_of_sale.JU181409,JU181409,0.0
point_of_sale.JU181411,JU181411,0.0
point_of_sale.JU181412,JU181412,0.0
point_of_sale.JU191000,JU191000,0.0
point_of_sale.JU191001,JU191001,0.0
point_of_sale.JU231200,JU231200,0.0
point_of_sale.JU231205,JU231205,0.0
point_of_sale.JU231206,JU231206,0.0
point_of_sale.JU231207,JU231207,0.0
point_of_sale.JU232800,JU232800,0.0
point_of_sale.JU232805,JU232805,0.0
point_of_sale.JU233066,JU233066,0.0
point_of_sale.JU233067,JU233067,0.0
point_of_sale.JU233068,JU233068,0.0
point_of_sale.JU233070,JU233070,0.0
point_of_sale.JU233071,JU233071,0.0
point_of_sale.JU233072,JU233072,0.0
point_of_sale.JU233073,JU233073,0.0
point_of_sale.JU233074,JU233074,0.0
point_of_sale.JU233075,JU233075,0.0
point_of_sale.JU233077,JU233077,0.0
point_of_sale.JU233078,JU233078,0.0
point_of_sale.JU233079,JU233079,0.0
point_of_sale.JU233080,JU233080,0.0
point_of_sale.JU233081,JU233081,0.0
point_of_sale.JU233082,JU233082,0.0
point_of_sale.JU233084,JU233084,0.0
point_of_sale.JU233085,JU233085,0.0
point_of_sale.JU233086,JU233086,0.0
point_of_sale.JU233087,JU233087,0.0
point_of_sale.JU233088,JU233088,0.0
point_of_sale.JU233089,JU233089,0.0
point_of_sale.JU351001,JU351001,0.0
point_of_sale.JU401004,JU401004,0.0
point_of_sale.JU402239,JU402239,0.0
point_of_sale.JU402253,JU402253,0.0
point_of_sale.JU511013,JU511013,0.0
point_of_sale.JU511049,JU511049,0.0
point_of_sale.JU511055,JU511055,0.0
point_of_sale.JU511205,JU511205,0.0
point_of_sale.JU511214,JU511214,-8.0
point_of_sale.JU511219,JU511219,0.0
point_of_sale.JU511221,JU511221,0.0
point_of_sale.JU511223,JU511223,0.0
point_of_sale.JU511225,JU511225,0.0
point_of_sale.JU511226,JU511226,0.0
point_of_sale.JU531021,JU531021,16.0
point_of_sale.JU531027,JU531027,0.0
point_of_sale.JU531213,JU531213,0.0
point_of_sale.JU531214,JU531214,0.0
point_of_sale.JU531215,JU531215,0.0
point_of_sale.JU541218,JU541218,0.0
point_of_sale.JU541219,JU541219,0.0
point_of_sale.JU551003,JU551003,0.0
point_of_sale.JU551201,JU551201,0.0
point_of_sale.JU551202,JU551202,0.0
point_of_sale.JU551401,JU551401,0.0
point_of_sale.JU551402,JU551402,55.0
point_of_sale.JU551404,JU551404,0.0
point_of_sale.JU551406,JU551406,0.0
point_of_sale.JU561400,JU561400,0.0
point_of_sale.JU561401,JU561401,0.0
point_of_sale.JU571000,JU571000,0.0
point_of_sale.JU581006,JU581006,0.0
point_of_sale.JU601200,JU601200,0.0
point_of_sale.JU611206,JU611206,0.0
point_of_sale.JU611210,JU611210,0.0
point_of_sale.JU990400,JU990400,0.0
point_of_sale.JV141004,JV141004,0.0
point_of_sale.JV161001,JV161001,0.0
point_of_sale.JV161002,JV161002,0.0
point_of_sale.JV161014,JV161014,0.0
point_of_sale.JV171001,JV171001,0.0
point_of_sale.JV181408,JV181408,0.0
point_of_sale.JV181410,JV181410,0.0
point_of_sale.JV191001,JV191001,0.0
point_of_sale.JV351204,JV351204,0.0
point_of_sale.JV351600,JV351600,0.0
point_of_sale.JV401409,JV401409,0.0
point_of_sale.JV401600,JV401600,0.0
point_of_sale.JV401602,JV401602,0.0
point_of_sale.JV401801,JV401801,0.0
point_of_sale.JV402204,JV402204,0.0
point_of_sale.JV402205,JV402205,0.0
point_of_sale.JV511004,JV511004,0.0
point_of_sale.JV511005,JV511005,0.0
point_of_sale.JV511006,JV511006,7.0
point_of_sale.JV511007,JV511007,5.0
point_of_sale.JV511011,JV511011,0.0
point_of_sale.JV511012,JV511012,5.0
point_of_sale.JV511013,JV511013,0.0
point_of_sale.JV521003,JV521003,7.0
point_of_sale.JV541006,JV541006,1.0
point_of_sale.JV541007,JV541007,0.0
point_of_sale.JV541205,JV541205,0.0
point_of_sale.JV541208,JV541208,0.0
point_of_sale.JV541209,JV541209,0.0
point_of_sale.JV541212,JV541212,0.0
point_of_sale.JV541225,JV541225,0.0
point_of_sale.JV551000,JV551000,-3.0
point_of_sale.JV551002,JV551002,0.0
point_of_sale.JW111025,JW111025,0.0
point_of_sale.JW113001,JW113001,0.0
point_of_sale.JW113003,JW113003,0.0
point_of_sale.JW113005,JW113005,0.0
point_of_sale.JW113006,JW113006,0.0
point_of_sale.JW113200,JW113200,0.0
point_of_sale.JW122001,JW122001,0.0
point_of_sale.JW122003,JW122003,0.0
point_of_sale.JW122004,JW122004,0.0
point_of_sale.JW131004,JW131004,0.0
point_of_sale.JW131205,JW131205,0.0
point_of_sale.JW131601,JW131601,0.0
point_of_sale.JW131801,JW131801,0.0
point_of_sale.JW131805,JW131805,0.0
point_of_sale.JW131806,JW131806,0.0
point_of_sale.JW131807,JW131807,-1.0
point_of_sale.JW131809,JW131809,26.0
point_of_sale.JW131810,JW131810,0.0
point_of_sale.JW151001,JW151001,0.0
point_of_sale.JW151003,JW151003,0.0
point_of_sale.JW151005,JW151005,0.0
point_of_sale.JW151007,JW151007,1.0
point_of_sale.JW151008,JW151008,0.0
point_of_sale.JW151009,JW151009,0.0
point_of_sale.JW151021,JW151021,0.0
point_of_sale.JW151022,JW151022,0.0
point_of_sale.JW151023,JW151023,0.0
point_of_sale.JW161000,JW161000,0.0
point_of_sale.JW161002,JW161002,0.0
point_of_sale.JW161017,JW161017,0.0
point_of_sale.JW171006,JW171006,0.0
point_of_sale.JW171007,JW171007,0.0
point_of_sale.JW171010,JW171010,0.0
point_of_sale.JW171011,JW171011,0.0
point_of_sale.JW171014,JW171014,0.0
point_of_sale.JW171015,JW171015,0.0
point_of_sale.JW171016,JW171016,0.0
point_of_sale.JW171017,JW171017,0.0
point_of_sale.JW171026,JW171026,0.0
point_of_sale.JW181200,JW181200,0.0
point_of_sale.JW181201,JW181201,0.0
point_of_sale.JW181202,JW181202,0.0
point_of_sale.JW181203,JW181203,0.0
point_of_sale.JW181204,JW181204,0.0
point_of_sale.JW181211,JW181211,0.0
point_of_sale.JW181229,JW181229,0.0
point_of_sale.JW181231,JW181231,0.0
point_of_sale.JW181232,JW181232,0.0
point_of_sale.JW181234,JW181234,0.0
point_of_sale.JW181238,JW181238,0.0
point_of_sale.JW181241,JW181241,0.0
point_of_sale.JW181400,JW181400,0.0
point_of_sale.JW181401,JW181401,0.0
point_of_sale.JW181402,JW181402,0.0
point_of_sale.JW181403,JW181403,0.0
point_of_sale.JW181405,JW181405,0.0
point_of_sale.JW181407,JW181407,0.0
point_of_sale.JW181411,JW181411,0.0
point_of_sale.JW181415,JW181415,0.0
point_of_sale.JW191000,JW191000,0.0
point_of_sale.JW231000,JW231000,0.0
point_of_sale.JW231200,JW231200,0.0
point_of_sale.JW231401,JW231401,0.0
point_of_sale.JW232600,JW232600,0.0
point_of_sale.JW232601,JW232601,2.0
point_of_sale.JW233000,JW233000,0.0
point_of_sale.JW351200,JW351200,0.0
point_of_sale.JW351400,JW351400,10.0
point_of_sale.JW401001,JW401001,1.0
point_of_sale.JW401004,JW401004,0.0
point_of_sale.JW401010,JW401010,0.0
point_of_sale.JW401011,JW401011,0.0
point_of_sale.JW401600,JW401600,0.0
point_of_sale.JW402001,JW402001,0.0
point_of_sale.JW402200,JW402200,0.0
point_of_sale.JW402202,JW402202,0.0
point_of_sale.JW402400,JW402400,0.0
point_of_sale.JW511005,JW511005,0.0
point_of_sale.JW511201,JW511201,5.0
point_of_sale.JW521000,JW521000,0.0
point_of_sale.JW531000,JW531000,0.0
point_of_sale.JW531004,JW531004,2.0
point_of_sale.JW541000,JW541000,0.0
point_of_sale.JW541005,JW541005,0.0
point_of_sale.JW541006,JW541006,0.0
point_of_sale.JW541007,JW541007,0.0
point_of_sale.JW541202,JW541202,0.0
point_of_sale.JW551400,JW551400,0.0
point_of_sale.JW551401,JW551401,1.0
point_of_sale.JW551402,JW551402,0.0
point_of_sale.JW561000,JW561000,0.0
point_of_sale.JW561205,JW561205,0.0
point_of_sale.JW561206,JW561206,0.0
point_of_sale.JW561208,JW561208,0.0
point_of_sale.JW581000,JW581000,0.0
point_of_sale.JW581001,JW581001,0.0
point_of_sale.JW581200,JW581200,0.0
point_of_sale.JW591023,JW591023,0.0
point_of_sale.JW591028,JW591028,-5.0
point_of_sale.JW591030,JW591030,0.0
point_of_sale.JW591033,JW591033,0.0
point_of_sale.JW71013A,JW71013A,0.0
point_of_sale.JW71013H,JW71013H,0.0
point_of_sale.JW71013J,JW71013J,0.0
point_of_sale.JW71014J,JW71014J,0.0
point_of_sale.JW7101X4,JW7101X4,0.0
point_of_sale.JW73013A,JW73013A,0.0
point_of_sale.JW73013H,JW73013H,0.0
point_of_sale.JW73013J,JW73013J,0.0
point_of_sale.JW73014J,JW73014J,0.0
point_of_sale.JW7301X4,JW7301X4,0.0
point_of_sale.JW73023A,JW73023A,0.0
point_of_sale.JW73023H,JW73023H,0.0
point_of_sale.JW73023J,JW73023J,0.0
point_of_sale.JW73024J,JW73024J,0.0
point_of_sale.JW7302X4,JW7302X4,0.0
point_of_sale.JW73033A,JW73033A,0.0
point_of_sale.JW73033H,JW73033H,0.0
point_of_sale.JW73033J,JW73033J,0.0
point_of_sale.JW73034J,JW73034J,0.0
point_of_sale.JW7303X4,JW7303X4,0.0
point_of_sale.JW730622,JW730622,0.0
point_of_sale.JW73063A,JW73063A,0.0
point_of_sale.JW7306X4,JW7306X4,0.0
point_of_sale.JW730822,JW730822,0.0
point_of_sale.JW73083A,JW73083A,0.0
point_of_sale.JW7308X4,JW7308X4,0.0
point_of_sale.JW73093A,JW73093A,0.0
point_of_sale.JW73093H,JW73093H,0.0
point_of_sale.JW73093J,JW73093J,0.0
point_of_sale.JW73094J,JW73094J,0.0
point_of_sale.JW7309X4,JW7309X4,0.0
point_of_sale.JW73103A,JW73103A,0.0
point_of_sale.JW73103H,JW73103H,0.0
point_of_sale.JW73103J,JW73103J,0.0
point_of_sale.JW73104J,JW73104J,0.0
point_of_sale.JW7310X4,JW7310X4,0.0
point_of_sale.JW74013A,JW74013A,0.0
point_of_sale.JW7401X4,JW7401X4,0.0
point_of_sale.JY113004,JY113004,0.0
point_of_sale.JY113005,JY113005,0.0
point_of_sale.JY113006,JY113006,0.0
point_of_sale.JY113007,JY113007,0.0
point_of_sale.JY113008,JY113008,0.0
point_of_sale.JY113015,JY113015,0.0
point_of_sale.JY113018,JY113018,0.0
point_of_sale.JY113020,JY113020,0.0
point_of_sale.JY113021,JY113021,0.0
point_of_sale.JY113025,JY113025,0.0
point_of_sale.JY113819,JY113819,0.0
point_of_sale.JY113821,JY113821,0.0
point_of_sale.JY113842,JY113842,0.0
point_of_sale.JY121010,JY121010,0.0
point_of_sale.JY121011,JY121011,0.0
point_of_sale.JY121029,JY121029,0.0
point_of_sale.JY121030,JY121030,0.0
point_of_sale.JY121066,JY121066,0.0
point_of_sale.JY121067,JY121067,0.0
point_of_sale.JY122019,JY122019,0.0
point_of_sale.JY122020,JY122020,0.0
point_of_sale.JY131201,JY131201,0.0
point_of_sale.JY131816,JY131816,0.0
point_of_sale.JY151011,JY151011,0.0
point_of_sale.JY151012,JY151012,0.0
point_of_sale.JY151014,JY151014,0.0
point_of_sale.JY151015,JY151015,0.0
point_of_sale.JY151017,JY151017,0.0
point_of_sale.JY151018,JY151018,0.0
point_of_sale.JY151023,JY151023,0.0
point_of_sale.JY151024,JY151024,0.0
point_of_sale.JY151036,JY151036,0.0
point_of_sale.JY161000,JY161000,0.0
point_of_sale.JY161007,JY161007,0.0
point_of_sale.JY161008,JY161008,0.0
point_of_sale.JY161023,JY161023,0.0
point_of_sale.JY161204,JY161204,1.0
point_of_sale.JY171037,JY171037,0.0
point_of_sale.JY171069,JY171069,0.0
point_of_sale.JY171070,JY171070,0.0
point_of_sale.JY171077,JY171077,1.0
point_of_sale.JY171090,JY171090,0.0
point_of_sale.JY171108,JY171108,0.0
point_of_sale.JY171125,JY171125,0.0
point_of_sale.JY171812,JY171812,0.0
point_of_sale.JY171816,JY171816,0.0
point_of_sale.JY171825,JY171825,0.0
point_of_sale.JY181000,JY181000,0.0
point_of_sale.JY181204,JY181204,0.0
point_of_sale.JY181205,JY181205,0.0
point_of_sale.JY181209,JY181209,0.0
point_of_sale.JY181210,JY181210,0.0
point_of_sale.JY181215,JY181215,0.0
point_of_sale.JY181226,JY181226,0.0
point_of_sale.JY181232,JY181232,0.0
point_of_sale.JY181235,JY181235,0.0
point_of_sale.JY181236,JY181236,0.0
point_of_sale.JY181238,JY181238,0.0
point_of_sale.JY181241,JY181241,0.0
point_of_sale.JY181244,JY181244,0.0
point_of_sale.JY181245,JY181245,0.0
point_of_sale.JY181246,JY181246,0.0
point_of_sale.JY181247,JY181247,0.0
point_of_sale.JY181255,JY181255,0.0
point_of_sale.JY181256,JY181256,0.0
point_of_sale.JY181262,JY181262,0.0
point_of_sale.JY181263,JY181263,0.0
point_of_sale.JY181264,JY181264,0.0
point_of_sale.JY181265,JY181265,0.0
point_of_sale.JY181272,JY181272,0.0
point_of_sale.JY181279,JY181279,0.0
point_of_sale.JY181282,JY181282,0.0
point_of_sale.JY181283,JY181283,0.0
point_of_sale.JY181284,JY181284,0.0
point_of_sale.JY181285,JY181285,0.0
point_of_sale.JY181298,JY181298,0.0
point_of_sale.JY181309,JY181309,0.0
point_of_sale.JY181316,JY181316,0.0
point_of_sale.JY181404,JY181404,0.0
point_of_sale.JY181405,JY181405,0.0
point_of_sale.JY181408,JY181408,0.0
point_of_sale.JY191010,JY191010,0.0
point_of_sale.JY191012,JY191012,0.0
point_of_sale.JY231200,JY231200,0.0
point_of_sale.JY231205,JY231205,0.0
point_of_sale.JY231401,JY231401,0.0
point_of_sale.JY231616,JY231616,0.0
point_of_sale.JY231617,JY231617,0.0
point_of_sale.JY232603,JY232603,0.0
point_of_sale.JY232806,JY232806,0.0
point_of_sale.JY232807,JY232807,0.0
point_of_sale.JY232808,JY232808,0.0
point_of_sale.JY232814,JY232814,0.0
point_of_sale.JY233083,JY233083,0.0
point_of_sale.JY233084,JY233084,0.0
point_of_sale.JY233093,JY233093,0.0
point_of_sale.JY233094,JY233094,0.0
point_of_sale.JY233123,JY233123,0.0
point_of_sale.JY233124,JY233124,0.0
point_of_sale.JY233125,JY233125,0.0
point_of_sale.JY233126,JY233126,0.0
point_of_sale.JY233127,JY233127,0.0
point_of_sale.JY233128,JY233128,0.0
point_of_sale.JY233129,JY233129,0.0
point_of_sale.JY233130,JY233130,0.0
point_of_sale.JY233131,JY233131,0.0
point_of_sale.JY233137,JY233137,0.0
point_of_sale.JY233138,JY233138,0.0
point_of_sale.JY233155,JY233155,0.0
point_of_sale.JY233156,JY233156,0.0
point_of_sale.JY233157,JY233157,0.0
point_of_sale.JY233158,JY233158,0.0
point_of_sale.JY233159,JY233159,0.0
point_of_sale.JY233160,JY233160,0.0
point_of_sale.JY233161,JY233161,0.0
point_of_sale.JY233162,JY233162,0.0
point_of_sale.JY233163,JY233163,0.0
point_of_sale.JY233164,JY233164,0.0
point_of_sale.JY233177,JY233177,0.0
point_of_sale.JY233179,JY233179,0.0
point_of_sale.JY233186,JY233186,0.0
point_of_sale.JY233188,JY233188,0.0
point_of_sale.JY233189,JY233189,0.0
point_of_sale.JY233190,JY233190,0.0
point_of_sale.JY233191,JY233191,0.0
point_of_sale.JY233192,JY233192,0.0
point_of_sale.JY233193,JY233193,0.0
point_of_sale.JY233194,JY233194,0.0
point_of_sale.JY233195,JY233195,0.0
point_of_sale.JY233197,JY233197,0.0
point_of_sale.JY351015,JY351015,0.0
point_of_sale.JY351019,JY351019,0.0
