ID,Product/Product/ID,Point of Sale Category,Internal Reference,Quantity On Hand,Sales Price,Cost,Updated Sales Price,Updated Cost,Status
13591,__export__.product_product_13588_04fdeafe,Bajaj / 2W,52JZ0629,0.0,10110.0,10110.0,,,
13620,__export__.product_product_13617_29994b10,Bajaj / 2W,52JZ1798,1.0,18620.0,18620.0,,,
13736,__export__.product_product_13733_1800ae56,Bajaj / 2W,52PF0735,3.0,15560.0,15560.0,,,
13653,__export__.product_product_13650_e885b588,Bajaj / 2W,52PA0520,1.0,4280.0,4280.0,,,
13737,__export__.product_product_13734_d980ec51,Bajaj / 2W,52PF0736,0.0,6770.0,6770.0,,,
13735,__export__.product_product_13732_d9cc9a87,Bajaj / 2W,52PF0734,0.0,1380.0,1380.0,,,
13782,__export__.product_product_13779_1731f912,Bajaj / 2W,56DK45X3,0.0,6100.0,6100.0,,,
12996,__export__.product_product_12993_17c46010,Bajaj / 2W,52DH2586,0.0,5850.0,5850.0,,,
12995,__export__.product_product_12992_2263be08,Bajaj / 2W,52DH2499,0.0,6990.0,6990.0,,,
13071,__export__.product_product_13068_50d83002,Bajaj / 2W,52DJ1074,0.0,9460.0,9460.0,,,
13053,__export__.product_product_13050_36bfe260,Bajaj / 2W,52DJ0945,0.0,6090.0,6090.0,,,
13062,__export__.product_product_13059_0fa86a10,Bajaj / 2W,52DJ1001,0.0,3800.0,3800.0,,,
13850,__export__.product_product_13847_5bb6c93b,Bajaj / 2W,56JG114X,0.0,3830.0,3830.0,,,
13125,__export__.product_product_13122_0abfadbd,Bajaj / 2W,52DT0281,0.0,7050.0,7050.0,,,
13124,__export__.product_product_13121_cbb76538,Bajaj / 2W,52DT0280,0.0,2760.0,2760.0,,,
22670,__export__.product_product_22667_65d10837,Bajaj / 2W,JG181205,0.0,2350.0,2350.0,,,
13492,__export__.product_product_13489_55d39153,Bajaj / 2W,52JP0065,0.0,3600.0,3600.0,,,
22671,__export__.product_product_22668_c7c94f7c,Bajaj / 2W,JG181206,0.0,2350.0,2350.0,,,
13493,__export__.product_product_13490_85bc95f9,Bajaj / 2W,52JP0067,0.0,3310.0,3310.0,,,
13781,__export__.product_product_13778_d1d5b082,Bajaj / 2W,56DK455Y,0.0,4415.0,4415.0,,,
15354,__export__.product_product_15351_fd5fbe05,Bajaj / 2W,DH73034M,0.0,16990.0,16990.0,,,
13332,__export__.product_product_13329_bec3819f,Bajaj / 2W,52JF0081,0.0,9410.0,9410.0,,,
13323,__export__.product_product_13320_2314d0d1,Bajaj / 2W,52JF0066,0.0,9620.0,9620.0,,,
13876,__export__.product_product_13873_7787dfd1,Bajaj / 2W,56JL104R,0.0,11090.0,11090.0,,,
15353,__export__.product_product_15350_b5a079be,Bajaj / 2W,DH73034K,0.0,4175.0,4175.0,,,
13672,__export__.product_product_13669_b2b55e59,Bajaj / 2W,52PA0561,0.0,3260.0,3260.0,,,
13348,__export__.product_product_13345_83d1fb1f,Bajaj / 2W,52JF0306,0.0,1090.0,1090.0,,,
13849,__export__.product_product_13846_9d9da7a8,Bajaj / 2W,56JG104X,0.0,6160.0,6160.0,,,
13128,__export__.product_product_13125_8820d2b8,Bajaj / 2W,52DT0284,0.0,7570.0,7570.0,,,
13127,__export__.product_product_13124_f699c793,Bajaj / 2W,52DT0283,0.0,2800.0,2800.0,,,
13331,__export__.product_product_13328_3c7f702d,Bajaj / 2W,52JF0080,0.0,3600.0,3600.0,,,
13723,__export__.product_product_13720_6bc5c0a4,Bajaj / 2W,52PF0360,1.0,8830.0,8830.0,,,
13722,__export__.product_product_13719_3ce42cb1,Bajaj / 2W,52PF0359,0.0,3910.0,3910.0,,,
13780,__export__.product_product_13777_e202a348,Bajaj / 2W,56DK455N,0.0,7240.0,7240.0,,,
16309,__export__.product_product_16306_87bfd924,Bajaj / 2W,DK7303X3,0.0,6870.0,6870.0,,,
16310,__export__.product_product_16307_635284ea,Bajaj / 2W,DK7303X4,0.0,2990.0,2990.0,,,
16311,__export__.product_product_16308_2d088d4c,Bajaj / 2W,DK7303X6,0.0,5590.0,5590.0,,,
13296,__export__.product_product_13293_d01c2462,Bajaj / 2W,52JD0659,0.0,3820.0,3820.0,,,
12981,__export__.product_product_12978_437b286f,Bajaj / 2W,52DH2014,0.0,9600.0,9600.0,,,
12972,__export__.product_product_12969_d3b105e6,Bajaj / 2W,52DH1883,0.0,5750.0,5750.0,,,
12941,__export__.product_product_12938_ada36d6f,Bajaj / 2W,52DH1366,0.0,5580.0,5580.0,,,
12986,__export__.product_product_12983_04283f97,Bajaj / 2W,52DH2392,0.0,7260.0,7260.0,,,
13778,__export__.product_product_13775_4af25ac4,Bajaj / 2W,56DK4527,0.0,6480.0,6480.0,,,
13654,__export__.product_product_13651_38c10624,Bajaj / 2W,52PA0521,0.0,4250.0,4250.0,,,
12990,__export__.product_product_12987_1093e808,Bajaj / 2W,52DH2401,0.0,7190.0,7190.0,,,
12956,__export__.product_product_12953_563d7358,Bajaj / 2W,52DH1535,2.0,23080.0,23080.0,,,
12957,__export__.product_product_12954_3e68639b,Bajaj / 2W,52DH1536,0.0,20160.0,20160.0,,,
13169,__export__.product_product_13166_b2a27116,Bajaj / 2W,52DU0582,-1.0,12790.0,12790.0,,,
13167,__export__.product_product_13164_d4c41923,Bajaj / 2W,52DU0579,6.0,13970.0,13970.0,,,
13168,__export__.product_product_13165_1aef402f,Bajaj / 2W,52DU0580,0.0,2340.0,2340.0,,,
12964,__export__.product_product_12961_68e12dc0,Bajaj / 2W,52DH1664,0.0,10190.0,10190.0,,,
12960,__export__.product_product_12957_edf7fe26,Bajaj / 2W,52DH1654,0.0,4560.0,4560.0,,,
12994,__export__.product_product_12991_4bd62c66,Bajaj / 2W,52DH2450,0.0,7920.0,7920.0,,,
32042,__export__.product_product_32039_783afd2e,Bajaj / 2W,JZ181202,0.0,2180.0,2180.0,,,
13681,__export__.product_product_13678_bbee3a47,Bajaj / 2W,52PA0703,0.0,4500.0,4500.0,,,
33545,__export__.product_product_33542_49dae7b2,Bajaj / 2W,R52PA0532,0.0,9310.0,9310.0,,,
17546,__export__.product_product_17543_bbc3efb4,Bajaj / 2W,DU73103E,0.0,3545.0,3545.0,,,
13671,__export__.product_product_13668_8b1069a2,Bajaj / 2W,52PA0560,0.0,3380.0,3380.0,,,
13779,__export__.product_product_13776_41a8c855,Bajaj / 2W,56DK452V,0.0,6240.0,6240.0,,,
33556,__export__.product_product_33553_3d63b98a,Bajaj / 2W,RJN73023B,0.0,8200.0,8200.0,,,
13721,__export__.product_product_13718_c7f645d4,Bajaj / 2W,52PF0358,0.0,4140.0,4140.0,,,
13709,__export__.product_product_13706_066c36d0,Bajaj / 2W,52PF0324,0.0,4410.0,4410.0,,,
13711,__export__.product_product_13708_2c1cfbfd,Bajaj / 2W,52PF0326,2.0,8750.0,8750.0,,,
13710,__export__.product_product_13707_52ce1390,Bajaj / 2W,52PF0325,0.0,1850.0,1850.0,,,
12936,__export__.product_product_12933_ec622b9f,Bajaj / 2W,52DH1358,1.0,3720.0,3720.0,,,
15869,__export__.product_product_15866_327ed5b8,Bajaj / 2W,DJ211007,0.0,150.0,150.0,,,
23541,__export__.product_product_23538_9d52c3fe,Bajaj / 2W,JL191017,0.0,210.0,210.0,,,
15410,__export__.product_product_15407_37f74149,Bajaj / 2W,DI2W054,0.0,2000.0,2000.0,,,
17319,__export__.product_product_17316_8fd3503c,Bajaj / 2W,DU121028,0.0,320.0,320.0,,,
14515,__export__.product_product_14512_616d93f1,Bajaj / 2W,DF181085,0.0,320.0,320.0,,,
11408,__export__.product_product_11405_b1aa26b1,Bajaj / 2W,31181101,0.0,35.0,35.0,,,
15925,__export__.product_product_15922_b3e06644,Bajaj / 2W,DK101153,0.0,610.0,610.0,,,
15989,__export__.product_product_15986_a14784d6,Bajaj / 2W,DK101570,10.0,830.0,830.0,,,
22714,__export__.product_product_22711_e2edc467,Bajaj / 2W,JG232602,0.0,1510.0,1510.0,,,
22992,__export__.product_product_22989_85523b80,Bajaj / 2W,JH161203,2.0,1150.0,1150.0,,,
15868,__export__.product_product_15865_fafc5fa5,Bajaj / 2W,DJ211006,0.0,1440.0,1440.0,,,
22716,__export__.product_product_22713_53b08c99,Bajaj / 2W,JG232606,2.0,660.0,660.0,,,
17047,__export__.product_product_17044_5897c998,Bajaj / 2W,DT121039,0.0,390.0,390.0,,,
16195,__export__.product_product_16192_aeeb5a42,Bajaj / 2W,DK181010,0.0,2650.0,2650.0,,,
33245,__export__.product_product_33242_64f065e1,Bajaj / 2W,PF121082,0.0,720.0,720.0,,,
18632,__export__.product_product_18629_f5069bfc,Bajaj / 2W,JC181013,0.0,310.0,310.0,,,
32710,__export__.product_product_32707_a81fa91b,Bajaj / 2W,PA121064,0.0,290.0,290.0,,,
49167,__export__.product_product_49164_4b08dcff,Bajaj / QUTE,BF191133,0.0,30.0,30.0,,,
22703,__export__.product_product_22700_b54e1e15,Bajaj / 2W,JG191006,0.0,12.0,12.0,,,
14018,__export__.product_product_14015_2dbf1020,Bajaj / 2W,70007940000,0.0,66090.0,66090.0,,,
18768,__export__.product_product_18765_5acec48a,Bajaj / 2W,JD171038,0.0,100.0,100.0,,,
22996,__export__.product_product_22993_e9067f34,Bajaj / 2W,JH171008,0.0,50.0,50.0,,,
16764,__export__.product_product_16761_9a72dcc9,Bajaj / 2W,DS141013,0.0,100.0,100.0,,,
18890,__export__.product_product_18887_a10edc23,Bajaj / 2W,JD511203,0.0,40.0,40.0,,,
47217,__export__.product_product_47214_0047a705,Bajaj / 3W,AN101429,0.0,270.0,270.0,,,
49369,__export__.product_product_49366_93843677,Bajaj / QUTE,BF511254,0.0,120.0,120.0,,,
31741,__export__.product_product_31738_ec03c0b7,Bajaj / 2W,JY511223,0.0,76.0,76.0,,,
32929,__export__.product_product_32926_7a608dfe,Bajaj / 2W,PA511224,0.0,40.0,40.0,,,
17781,__export__.product_product_17778_39d0461c,Bajaj / 2W,DZ211001,0.0,6290.0,6290.0,,,
11311,__export__.product_product_11308_3f7b779c,Bajaj / 2W,31101045,0.0,15.0,15.0,,,
18390,__export__.product_product_18387_018cef81,Bajaj / 2W,JB181216,0.0,1550.0,1550.0,,,
16999,__export__.product_product_16996_e5a616f6,Bajaj / 2W,DS74123B,0.0,3740.0,3740.0,,,
17000,__export__.product_product_16997_8bc083eb,Bajaj / 2W,DS74123C,0.0,2795.0,2795.0,,,
16987,__export__.product_product_16984_5a800d64,Bajaj / 2W,DS74023E,0.0,5230.0,5230.0,,,
16988,__export__.product_product_16985_aac3e843,Bajaj / 2W,DS74023F,0.0,5765.0,5765.0,,,
16986,__export__.product_product_16983_baba25e2,Bajaj / 2W,DS74023B,0.0,6205.0,6205.0,,,
17001,__export__.product_product_16998_b9124c50,Bajaj / 2W,DS74123F,0.0,5825.0,5825.0,,,
39046,__export__.product_product_39043_a20fa61f,Bajaj / 3W,AA101736,2.0,4270.0,4270.0,,,
47238,__export__.product_product_47235_db9c73ed,Bajaj / 3W,AN131023,-2.0,5490.0,5490.0,,,
39261,__export__.product_product_39258_e10b1e2d,Bajaj / 3W,AA131036,19.0,5040.0,5040.0,,,
47613,__export__.product_product_47610_6f9f2b41,Bajaj / 3W,BG561202,0.0,600.0,600.0,,,
47144,__export__.product_product_47141_4e4a0bc8,Bajaj / 3W,AN101116,1.0,3630.0,3630.0,,,
47141,__export__.product_product_47138_a96f8065,Bajaj / 3W,AN101104,43.0,4360.0,4360.0,,,
38945,__export__.product_product_38942_25caa0ef,Bajaj / 3W,AA101286,0.0,3640.0,3640.0,,,
10932,__export__.product_product_10929_398b15f9,Bajaj / 2W,03101201,0.0,930.0,930.0,,,
37833,__export__.product_product_37830_0dd7925b,Bajaj / 3W,24101201,0.0,6590.0,6590.0,,,
38940,__export__.product_product_38937_5867838e,Bajaj / 3W,AA101261,12.0,3410.0,3410.0,,,
39035,__export__.product_product_39032_f4833c7b,Bajaj / 3W,AA101674,0.0,1110.0,1110.0,,,
22686,__export__.product_product_22683_ebca36ee,Bajaj / 2W,JG181243,0.0,160.0,160.0,,,
12649,__export__.product_product_12646_76d88364,Bajaj / 2W,39118415,0.0,80.0,80.0,,,
32594,__export__.product_product_32591_f95e2e4f,Bajaj / 2W,LBR00002,0.0,50.0,50.0,,,
13220,__export__.product_product_13217_1a1e2feb,Bajaj / 2W,52FD0010,0.0,1045.0,1045.0,,,
12879,__export__.product_product_12876_cf06464b,Bajaj / 2W,52DG0191,0.0,735.0,735.0,,,
12880,__export__.product_product_12877_9675374d,Bajaj / 2W,52DG0192,0.0,1080.0,1080.0,,,
33397,__export__.product_product_33394_d1f652a8,Bajaj / 2W,PF402600,0.0,3000.0,3000.0,,,
18992,__export__.product_product_18989_1f33658e,Bajaj / 2W,JE351403,0.0,2160.0,2160.0,,,
24027,__export__.product_product_24024_ca43d46d,Bajaj / 2W,JP351800,0.0,1520.0,1520.0,,,
24056,__export__.product_product_24053_5d78bffe,Bajaj / 2W,JU131801,0.0,710.0,710.0,,,
17066,__export__.product_product_17063_ddbf4a80,Bajaj / 2W,DT131867,0.0,910.0,910.0,,,
24057,__export__.product_product_24054_eb5cd76c,Bajaj / 2W,JU131802,0.0,280.0,280.0,,,
23644,__export__.product_product_23641_faad073e,Bajaj / 2W,JL402600,0.0,1800.0,1800.0,,,
22730,__export__.product_product_22727_ea2ab685,Bajaj / 2W,JG351806,0.0,6030.0,6030.0,,,
16046,__export__.product_product_16043_61d22e58,Bajaj / 2W,DK121019,0.0,445.0,445.0,,,
16032,__export__.product_product_16029_cb97eba5,Bajaj / 2W,DK111010,0.0,390.0,390.0,,,
16039,__export__.product_product_16036_dfd758bb,Bajaj / 2W,DK111040,0.0,1100.0,1100.0,,,
22762,__export__.product_product_22759_a870e7d7,Bajaj / 2W,JG403200,0.0,1560.0,1560.0,,,
31734,__export__.product_product_31731_5a2a35c6,Bajaj / 2W,JY403604,0.0,3000.0,3000.0,,,
32184,__export__.product_product_32181_57dc14b9,Bajaj / 2W,JZ402413,0.0,3100.0,3100.0,,,
15841,__export__.product_product_15838_bece6fb9,Bajaj / 2W,DJ201183,20.0,3240.0,3240.0,,,
16280,__export__.product_product_16277_b30a028a,Bajaj / 2W,DK201164,0.0,2750.0,2750.0,,,
33163,__export__.product_product_33160_765afc7f,Bajaj / 2W,PD403602,0.0,2960.0,2960.0,,,
15318,__export__.product_product_15315_4a6fab37,Bajaj / 2W,DH201079,0.0,5850.0,5850.0,,,
15319,__export__.product_product_15316_cf028e48,Bajaj / 2W,DH201080,12.0,3150.0,3150.0,,,
15916,__export__.product_product_15913_08bb679a,Bajaj / 2W,DK101124,0.0,630.0,630.0,,,
22729,__export__.product_product_22726_fb300a51,Bajaj / 2W,JG351805,1.0,13690.0,13690.0,,,
15831,__export__.product_product_15828_1c2fa95b,Bajaj / 2W,DJ201144,0.0,2410.0,2410.0,,,
15854,__export__.product_product_15851_5719de53,Bajaj / 2W,DJ201218,0.0,3760.0,3760.0,,,
11710,__export__.product_product_11707_7c8bca84,Bajaj / 2W,36DS1007,-1.0,1200.0,1200.0,,,
11772,__export__.product_product_11769_12f68ec5,Bajaj / 2W,36DU1007,0.0,3240.0,3240.0,,,
15604,__export__.product_product_15601_2f33e76c,Bajaj / 2W,DJ151071,21.0,1980.0,1980.0,,,
14413,__export__.product_product_14410_02e72436,Bajaj / 2W,DE151037,4.0,2000.0,2000.0,,,
11722,__export__.product_product_11719_08107ef6,Bajaj / 2W,36DS1802,0.0,2940.0,2940.0,,,
11721,__export__.product_product_11718_4e4e2924,Bajaj / 2W,36DS1801,7.0,1950.0,1950.0,,,
16469,__export__.product_product_16466_5bf47703,Bajaj / 2W,DP101076,0.0,1780.0,1780.0,,,
16057,__export__.product_product_16054_281de2fa,Bajaj / 2W,DK121048,-1.0,240.0,240.0,,,
15552,__export__.product_product_15549_0b876bce,Bajaj / 2W,DJ121058,0.0,320.0,320.0,,,
15075,__export__.product_product_15072_6c3eccb9,Bajaj / 2W,DH121150,0.0,750.0,750.0,,,
15061,__export__.product_product_15058_abed1184,Bajaj / 2W,DH121096,0.0,890.0,890.0,,,
11489,__export__.product_product_11486_8179391e,Bajaj / 2W,36DH1006,-1.0,290.0,290.0,,,
38417,__export__.product_product_38414_82c434ea,Bajaj / 3W,36101601,0.0,310.0,310.0,,,
32102,__export__.product_product_32099_18ccbae1,Bajaj / 2W,JZ232601,0.0,16680.0,16680.0,,,
22490,__export__.product_product_22487_efb255a1,Bajaj / 2W,JF232612,0.0,8090.0,8090.0,,,
11488,__export__.product_product_11485_4511eb16,Bajaj / 2W,36DH1005,0.0,125.0,125.0,,,
15553,__export__.product_product_15550_fdbdb681,Bajaj / 2W,DJ121059,0.0,1570.0,1570.0,,,
16058,__export__.product_product_16055_92ff1ba1,Bajaj / 2W,DK121049,0.0,680.0,680.0,,,
15060,__export__.product_product_15057_0318de94,Bajaj / 2W,DH121095,0.0,465.0,465.0,,,
16685,__export__.product_product_16682_31abe7ec,Bajaj / 2W,DS101255,0.0,6115.0,6115.0,,,
11486,__export__.product_product_11483_f0a6a0cc,Bajaj / 2W,36DH1001,0.0,6850.0,6850.0,,,
11579,__export__.product_product_11576_4de02cfc,Bajaj / 2W,36DJ1001,0.0,9490.0,9490.0,,,
13446,__export__.product_product_13443_30ec5239,Bajaj / 2W,52JL0892,0.0,19540.0,19540.0,,,
13411,__export__.product_product_13408_3320a731,Bajaj / 2W,52JL0143,0.0,9890.0,9890.0,,,
12924,__export__.product_product_12921_774dff5d,Bajaj / 2W,52DH1317,0.0,10920.0,10920.0,,,
13102,__export__.product_product_13099_cd6be8a5,Bajaj / 2W,52DK0691,0.0,4190.0,4190.0,,,
13107,__export__.product_product_13104_751aaca7,Bajaj / 2W,52DP0120,0.0,6900.0,6900.0,,,
13149,__export__.product_product_13146_1ece6c46,Bajaj / 2W,52DU0071,0.0,1040.0,1040.0,,,
12881,__export__.product_product_12878_995edde8,Bajaj / 2W,52DG0289,0.0,210.0,210.0,,,
13316,__export__.product_product_13313_187e9b00,Bajaj / 2W,52JE0212,0.0,3660.0,3660.0,,,
13317,__export__.product_product_13314_61b4be3c,Bajaj / 2W,52JE0299,0.0,3500.0,3500.0,,,
13685,__export__.product_product_13682_15405ced,Bajaj / 2W,52PD0135,0.0,11040.0,11040.0,,,
13886,__export__.product_product_13883_fc6fc548,Bajaj / 2W,56JL1W3V,0.0,4950.0,4950.0,,,
12874,__export__.product_product_12871_4293844b,Bajaj / 2W,52DD0286,0.0,1180.0,1180.0,,,
12873,__export__.product_product_12870_2570a511,Bajaj / 2W,52DD0253,0.0,460.0,460.0,,,
23424,__export__.product_product_23421_a790ddeb,Bajaj / 2W,JL161005,0.0,1040.0,1040.0,,,
22861,__export__.product_product_22858_d4273b42,Bajaj / 2W,JG561225,0.0,350.0,350.0,,,
22823,__export__.product_product_22820_e1b60025,Bajaj / 2W,JG551027,0.0,3340.0,3340.0,,,
49429,__export__.product_product_49426_5eec40aa,Bajaj / QUTE,BF551026,0.0,300.0,300.0,,,
46980,__export__.product_product_46977_b65d0d2b,Bajaj / 3W,AL131081,0.0,800.0,800.0,,,
14796,__export__.product_product_14793_331d9a43,Bajaj / 2W,DH101142,3.0,1760.0,1760.0,,,
17939,__export__.product_product_17936_a97f8f03,Bajaj / 2W,GF101046,0.0,3220.0,3220.0,,,
14889,__export__.product_product_14886_ad440cda,Bajaj / 2W,DH101493,0.0,240.0,240.0,,,
14799,__export__.product_product_14796_7e4b1dc7,Bajaj / 2W,DH101146,0.0,110.0,110.0,,,
16630,__export__.product_product_16627_9a852090,Bajaj / 2W,DS101062,10.0,190.0,190.0,,,
14896,__export__.product_product_14893_82086281,Bajaj / 2W,DH101519,0.0,4180.0,4180.0,,,
17258,__export__.product_product_17255_14188062,Bajaj / 2W,DU101045,7.0,3250.0,3250.0,,,
39005,__export__.product_product_39002_69a7c261,Bajaj / 3W,AA101567,1.0,20150.0,20150.0,,,
17941,__export__.product_product_17938_c4c84f8a,Bajaj / 2W,GF101048,0.0,1585.0,1585.0,,,
17265,__export__.product_product_17262_75cd8145,Bajaj / 2W,DU101065,1.0,270.0,270.0,,,
14769,__export__.product_product_14766_353844ae,Bajaj / 2W,DH101041,0.0,40.0,40.0,,,
17937,__export__.product_product_17934_5caafcbe,Bajaj / 2W,GF101035,0.0,95.0,95.0,,,
17936,__export__.product_product_17933_082d3525,Bajaj / 2W,GF101034,0.0,60.0,60.0,,,
14647,__export__.product_product_14644_17c7f9aa,Bajaj / 2W,DG161230,0.0,260.0,260.0,,,
16642,__export__.product_product_16639_a0cc9a80,Bajaj / 2W,DS101101,41.0,310.0,310.0,,,
15221,__export__.product_product_15218_7793f213,Bajaj / 2W,DH171012,0.0,1790.0,1790.0,,,
14651,__export__.product_product_14648_b9d35a9c,Bajaj / 2W,DG171015,0.0,1830.0,1830.0,,,
16841,__export__.product_product_16838_e0d2aa71,Bajaj / 2W,DS171013,1.0,1490.0,1490.0,,,
