External ID,Internal Reference,Sales Price,Cost
point_of_sale.DH101629,DH101629,11210.0,11210.0
point_of_sale.DH101639,DH101639,95.0,95.0
point_of_sale.DH101646,DH101646,680.0,680.0
point_of_sale.DH101648,DH101648,530.0,530.0
point_of_sale.DH101652,DH101652,8410.0,8410.0
point_of_sale.DH101654,DH101654,960.0,960.0
point_of_sale.DH101658,DH101658,8660.0,8660.0
point_of_sale.DH101661,DH101661,230.0,230.0
point_of_sale.DH101665,DH101665,2100.0,2100.0
point_of_sale.DH101671,DH101671,15.0,15.0
point_of_sale.DH101672,DH101672,48450.0,48450.0
point_of_sale.DH101680,DH101680,2230.0,2230.0
point_of_sale.DH101680K,DH101680K,5640.0,5640.0
point_of_sale.DH101703,DH101703,14860.0,14860.0
point_of_sale.DH101705,DH101705,5430.0,5430.0
point_of_sale.DH101719,DH101719,75.0,75.0
point_of_sale.DH101741,DH101741,10100.0,10100.0
point_of_sale.DH101742,DH101742,4400.0,4400.0
point_of_sale.DH101743,DH101743,465.0,465.0
point_of_sale.DH101745,DH101745,3130.0,3130.0
point_of_sale.DH101755,DH101755,2600.0,2600.0
point_of_sale.DH101759,DH101759,600.0,600.0
point_of_sale.DH101763,DH101763,26090.0,26090.0
point_of_sale.DH101773,DH101773,41110.0,41110.0
point_of_sale.DH101781,DH101781,340.0,340.0
point_of_sale.DH101782,DH101782,11000.0,11000.0
point_of_sale.DH101784,DH101784,65.0,65.0
point_of_sale.DH101789,DH101789,3200.0,3200.0
point_of_sale.DH101795,DH101795,2210.0,2210.0
point_of_sale.DH101803,DH101803,325.0,325.0
point_of_sale.DH101804,DH101804,225.0,225.0
point_of_sale.DH101805,DH101805,65.0,65.0
point_of_sale.DH101853,DH101853,10670.0,10670.0
point_of_sale.DH101861,DH101861,145.0,145.0
point_of_sale.DH101862,DH101862,4340.0,4340.0
point_of_sale.DH101863,DH101863,21060.0,21060.0
point_of_sale.DH101864,DH101864,28780.0,28780.0
point_of_sale.DH101864K,DH101864K,29510.0,29510.0
point_of_sale.DH101876,DH101876,6410.0,6410.0
point_of_sale.DH101877,DH101877,10770.0,10770.0
point_of_sale.DH101881,DH101881,135.0,135.0
point_of_sale.DH101896,DH101896,815.0,815.0
point_of_sale.DH101898,DH101898,440.0,440.0
point_of_sale.DH101903,DH101903,4920.0,4920.0
point_of_sale.DH101920,DH101920,3540.0,3540.0
point_of_sale.DH101926,DH101926,19240.0,19240.0
point_of_sale.DH102013,DH102013,620.0,620.0
point_of_sale.DH102022,DH102022,3400.0,3400.0
point_of_sale.DH102050,DH102050,8950.0,8950.0
point_of_sale.DH102053,DH102053,11950.0,11950.0
point_of_sale.DH102087,DH102087,10150.0,10150.0
point_of_sale.DH102092,DH102092,2580.0,2580.0
point_of_sale.DH102093,DH102093,1880.0,1880.0
point_of_sale.DH102094,DH102094,280.0,280.0
point_of_sale.DH102096,DH102096,180.0,180.0
point_of_sale.DH102103,DH102103,59380.0,59380.0
point_of_sale.DH102104,DH102104,5330.0,5330.0
point_of_sale.DH102107,DH102107,2330.0,2330.0
point_of_sale.DH102118,DH102118,550.0,550.0
point_of_sale.DH102125,DH102125,480.0,480.0
point_of_sale.DH102151,DH102151,610.0,610.0
point_of_sale.DH102165,DH102165,33060.0,33060.0
point_of_sale.DH102174,DH102174,690.0,690.0
point_of_sale.DH102175,DH102175,350.0,350.0
point_of_sale.DH102180,DH102180,135.0,135.0
point_of_sale.DH102189,DH102189,1040.0,1040.0
point_of_sale.DH102198,DH102198,600.0,600.0
point_of_sale.DH102200,DH102200,2080.0,2080.0
point_of_sale.DH102201,DH102201,730.0,730.0
point_of_sale.DH102210,DH102210,3710.0,3710.0
point_of_sale.DH102211,DH102211,2670.0,2670.0
point_of_sale.DH102212,DH102212,465.0,465.0
point_of_sale.DH102214,DH102214,16830.0,16830.0
point_of_sale.DH102220,DH102220,47020.0,47020.0
point_of_sale.DH102230,DH102230,2650.0,2650.0
point_of_sale.DH102232,DH102232,75.0,75.0
point_of_sale.DH102261,DH102261,340.0,340.0
point_of_sale.DH102263,DH102263,835.0,835.0
point_of_sale.DH102272,DH102272,5000.0,5000.0
point_of_sale.DH102274,DH102274,1270.0,1270.0
point_of_sale.DH102277,DH102277,2290.0,2290.0
point_of_sale.DH102281,DH102281,105.0,105.0
point_of_sale.DH102285,DH102285,1350.0,1350.0
point_of_sale.DH102292,DH102292,3200.0,3200.0
point_of_sale.DH102321,DH102321,31390.0,31390.0
point_of_sale.DH102329,DH102329,520.0,520.0
point_of_sale.DH102349,DH102349,3900.0,3900.0
point_of_sale.DH102354,DH102354,79400.0,79400.0
point_of_sale.DH102368,DH102368,730.0,730.0
point_of_sale.DH102389,DH102389,815.0,815.0
point_of_sale.DH111007,DH111007,3960.0,3960.0
point_of_sale.DH111009,DH111009,1560.0,1560.0
point_of_sale.DH111011,DH111011,3500.0,3500.0
point_of_sale.DH111012,DH111012,2210.0,2210.0
point_of_sale.DH111013,DH111013,320.0,320.0
point_of_sale.DH111015,DH111015,1120.0,1120.0
point_of_sale.DH111016,DH111016,400.0,400.0
point_of_sale.DH111019,DH111019,4365.0,4365.0
point_of_sale.DH111026,DH111026,620.0,620.0
point_of_sale.DH111027,DH111027,280.0,280.0
point_of_sale.DH111032,DH111032,1210.0,1210.0
point_of_sale.DH111034,DH111034,1810.0,1810.0
point_of_sale.DH111039,DH111039,2790.0,2790.0
point_of_sale.DH111040,DH111040,3290.0,3290.0
point_of_sale.DH111057,DH111057,3875.0,3875.0
point_of_sale.DH111058,DH111058,10590.0,10590.0
point_of_sale.DH111064,DH111064,4005.0,4005.0
point_of_sale.DH111072,DH111072,17240.0,17240.0
point_of_sale.DH111077,DH111077,4820.0,4820.0
point_of_sale.DH111078,DH111078,4950.0,4950.0
point_of_sale.DH111081,DH111081,17150.0,17150.0
point_of_sale.DH111082,DH111082,27000.0,27000.0
point_of_sale.DH111083,DH111083,10310.0,10310.0
point_of_sale.DH111084,DH111084,22010.0,22010.0
point_of_sale.DH111104,DH111104,15030.0,15030.0
point_of_sale.DH111111,DH111111,2130.0,2130.0
point_of_sale.DH111113,DH111113,2370.0,2370.0
point_of_sale.DH111114,DH111114,21060.0,21060.0
point_of_sale.DH111117,DH111117,17380.0,17380.0
point_of_sale.DH121010,DH121010,400.0,400.0
point_of_sale.DH121011,DH121011,45.0,45.0
point_of_sale.DH121012,DH121012,45.0,45.0
point_of_sale.DH121014,DH121014,940.0,940.0
point_of_sale.DH121015,DH121015,45.0,45.0
point_of_sale.DH121020,DH121020,25.0,25.0
point_of_sale.DH121022,DH121022,1270.0,1270.0
point_of_sale.DH121038,DH121038,380.0,380.0
point_of_sale.DH121040,DH121040,13460.0,13460.0
point_of_sale.DH121045,DH121045,2135.0,2135.0
point_of_sale.DH121048,DH121048,2420.0,2420.0
point_of_sale.DH121054,DH121054,620.0,620.0
point_of_sale.DH121057,DH121057,1400.0,1400.0
point_of_sale.DH121059,DH121059,4590.0,4590.0
point_of_sale.DH121060,DH121060,85.0,85.0
point_of_sale.DH121063,DH121063,95.0,95.0
point_of_sale.DH121064,DH121064,55.0,55.0
point_of_sale.DH121067,DH121067,285.0,285.0
point_of_sale.DH121086,DH121086,115.0,115.0
point_of_sale.DH121087,DH121087,65.0,65.0
point_of_sale.DH121088,DH121088,135.0,135.0
point_of_sale.DH121093,DH121093,2530.0,2530.0
point_of_sale.DH121095,DH121095,465.0,465.0
point_of_sale.DH121096,DH121096,920.0,920.0
point_of_sale.DH121097,DH121097,16670.0,16670.0
point_of_sale.DH121101,DH121101,280.0,280.0
point_of_sale.DH121102,DH121102,1270.0,1270.0
point_of_sale.DH121103,DH121103,240.0,240.0
point_of_sale.DH121105,DH121105,3345.0,3345.0
point_of_sale.DH121106,DH121106,1020.0,1020.0
point_of_sale.DH121112,DH121112,545.0,545.0
point_of_sale.DH121121,DH121121,1170.0,1170.0
point_of_sale.DH121123,DH121123,37770.0,37770.0
point_of_sale.DH121130,DH121130,155.0,155.0
point_of_sale.DH121132,DH121132,1420.0,1420.0
point_of_sale.DH121135,DH121135,5265.0,5265.0
point_of_sale.DH121138,DH121138,37130.0,37130.0
point_of_sale.DH121141,DH121141,3930.0,3930.0
point_of_sale.DH121150,DH121150,770.0,770.0
point_of_sale.DH121153,DH121153,175.0,175.0
point_of_sale.DH121154,DH121154,42470.0,42470.0
point_of_sale.DH121161,DH121161,25.0,25.0
point_of_sale.DH121162,DH121162,1820.0,1820.0
point_of_sale.DH121166,DH121166,4530.0,4530.0
point_of_sale.DH121167,DH121167,815.0,815.0
point_of_sale.DH121168,DH121168,150.0,150.0
point_of_sale.DH121169,DH121169,1270.0,1270.0
point_of_sale.DH121170,DH121170,520.0,520.0
point_of_sale.DH121171,DH121171,15920.0,15920.0
point_of_sale.DH121173,DH121173,3440.0,3440.0
point_of_sale.DH121176,DH121176,360.0,360.0
point_of_sale.DH121177,DH121177,260.0,260.0
point_of_sale.DH121178,DH121178,1460.0,1460.0
point_of_sale.DH121188,DH121188,17120.0,17120.0
point_of_sale.DH121189,DH121189,5070.0,5070.0
point_of_sale.DH121190,DH121190,500.0,500.0
point_of_sale.DH121202,DH121202,7070.0,7070.0
point_of_sale.DH121208,DH121208,240.0,240.0
point_of_sale.DH121209,DH121209,17020.0,17020.0
point_of_sale.DH121218,DH121218,17020.0,17020.0
point_of_sale.DH121232,DH121232,7930.0,7930.0
point_of_sale.DH141002,DH141002,5160.0,5160.0
point_of_sale.DH141020,DH141020,150.0,150.0
point_of_sale.DH141022,DH141022,135.0,135.0
point_of_sale.DH141023,DH141023,85.0,85.0
point_of_sale.DH141024,DH141024,150.0,150.0
point_of_sale.DH141032,DH141032,22700.0,22700.0
point_of_sale.DH141034,DH141034,17155.0,17155.0
point_of_sale.DH141048,DH141048,1370.0,1370.0
point_of_sale.DH141050,DH141050,10480.0,10480.0
point_of_sale.DH141070,DH141070,330.0,330.0
point_of_sale.DH141072,DH141072,720.0,720.0
point_of_sale.DH141073,DH141073,190.0,190.0
point_of_sale.DH141075,DH141075,660.0,660.0
point_of_sale.DH151010,DH151010,1710.0,1710.0
point_of_sale.DH151011,DH151011,240.0,240.0
point_of_sale.DH151015,DH151015,100.0,100.0
point_of_sale.DH151021,DH151021,8030.0,8030.0
point_of_sale.DH151024,DH151024,40.0,40.0
point_of_sale.DH151025,DH151025,45.0,45.0
point_of_sale.DH151029,DH151029,180.0,180.0
point_of_sale.DH151039,DH151039,160.0,160.0
point_of_sale.DH151047,DH151047,2970.0,2970.0
point_of_sale.DH151051,DH151051,9100.0,9100.0
point_of_sale.DH151056,DH151056,1490.0,1490.0
point_of_sale.DH151057,DH151057,15440.0,15440.0
point_of_sale.DH151062,DH151062,6080.0,6080.0
point_of_sale.DH151077,DH151077,63440.0,63440.0
point_of_sale.DH151079,DH151079,69820.0,69820.0
point_of_sale.DH151081,DH151081,19480.0,19480.0
point_of_sale.DH161046,DH161046,1370.0,1370.0
point_of_sale.DH161047,DH161047,2300.0,2300.0
point_of_sale.DH161053,DH161053,1120.0,1120.0
point_of_sale.DH161056,DH161056,85.0,85.0
point_of_sale.DH161057,DH161057,35.0,35.0
point_of_sale.DH161059,DH161059,55.0,55.0
point_of_sale.DH161060,DH161060,20.0,20.0
point_of_sale.DH161061,DH161061,40.0,40.0
point_of_sale.DH161065,DH161065,780.0,780.0
point_of_sale.DH161066,DH161066,240.0,240.0
point_of_sale.DH161069,DH161069,495.0,495.0
point_of_sale.DH161072,DH161072,440.0,440.0
point_of_sale.DH161074,DH161074,3015.0,3015.0
point_of_sale.DH161075,DH161075,2505.0,2505.0
point_of_sale.DH161100,DH161100,35.0,35.0
point_of_sale.DH161112,DH161112,10.0,10.0
point_of_sale.DH161119,DH161119,390.0,390.0
point_of_sale.DH161121,DH161121,380.0,380.0
point_of_sale.DH161133,DH161133,135.0,135.0
point_of_sale.DH161145,DH161145,75.0,75.0
point_of_sale.DH161146,DH161146,95.0,95.0
point_of_sale.DH161155,DH161155,55.0,55.0
point_of_sale.DH161158,DH161158,95.0,95.0
point_of_sale.DH161170,DH161170,390.0,390.0
point_of_sale.DH161183,DH161183,290.0,290.0
point_of_sale.DH161189,DH161189,760.0,760.0
point_of_sale.DH161190,DH161190,370.0,370.0
point_of_sale.DH161192,DH161192,380.0,380.0
point_of_sale.DH161194,DH161194,445.0,445.0
point_of_sale.DH161227,DH161227,200.0,200.0
point_of_sale.DH161228,DH161228,375.0,375.0
point_of_sale.DH161229,DH161229,360.0,360.0
point_of_sale.DH161231,DH161231,2670.0,2670.0
point_of_sale.DH161233,DH161233,55.0,55.0
point_of_sale.DH161239,DH161239,490.0,490.0
point_of_sale.DH161240,DH161240,445.0,445.0
point_of_sale.DH161245,DH161245,50.0,50.0
point_of_sale.DH161258,DH161258,4370.0,4370.0
point_of_sale.DH161268,DH161268,185.0,185.0
point_of_sale.DH161269,DH161269,150.0,150.0
point_of_sale.DH161273,DH161273,180.0,180.0
point_of_sale.DH161283,DH161283,25.0,25.0
point_of_sale.DH161284,DH161284,200.0,200.0
point_of_sale.DH161292,DH161292,1400.0,1400.0
point_of_sale.DH161293,DH161293,95.0,95.0
point_of_sale.DH161294,DH161294,1205.0,1205.0
point_of_sale.DH161301,DH161301,490.0,490.0
point_of_sale.DH161302,DH161302,20.0,20.0
point_of_sale.DH161304,DH161304,3780.0,3780.0
point_of_sale.DH161305,DH161305,2790.0,2790.0
point_of_sale.DH161309,DH161309,20.0,20.0
point_of_sale.DH161317,DH161317,185.0,185.0
point_of_sale.DH161321,DH161321,24865.0,24865.0
point_of_sale.DH161326,DH161326,115.0,115.0
point_of_sale.DH161329,DH161329,105.0,105.0
point_of_sale.DH161331,DH161331,36000.0,36000.0
point_of_sale.DH161363,DH161363,145.0,145.0
point_of_sale.DH161368,DH161368,730.0,730.0
point_of_sale.DH161371,DH161371,230.0,230.0
point_of_sale.DH161377,DH161377,20.0,20.0
point_of_sale.DH161386,DH161386,36000.0,36000.0
point_of_sale.DH161404,DH161404,16360.0,16360.0
point_of_sale.DH161405,DH161405,18660.0,18660.0
point_of_sale.DH161410,DH161410,6560.0,6560.0
point_of_sale.DH161416,DH161416,75.0,75.0
point_of_sale.DH161421,DH161421,30.0,30.0
point_of_sale.DH161424,DH161424,845.0,845.0
point_of_sale.DH161429,DH161429,455.0,455.0
point_of_sale.DH161452,DH161452,550.0,550.0
point_of_sale.DH161453,DH161453,570.0,570.0
point_of_sale.DH161454,DH161454,690.0,690.0
point_of_sale.DH161455,DH161455,1660.0,1660.0
point_of_sale.DH161456,DH161456,330.0,330.0
point_of_sale.DH161457,DH161457,300.0,300.0
point_of_sale.DH161458,DH161458,1310.0,1310.0
point_of_sale.DH161459,DH161459,550.0,550.0
point_of_sale.DH161460,DH161460,3500.0,3500.0
point_of_sale.DH161461,DH161461,3420.0,3420.0
point_of_sale.DH161468,DH161468,5160.0,5160.0
point_of_sale.DH161470,DH161470,3380.0,3380.0
point_of_sale.DH161471,DH161471,2130.0,2130.0
point_of_sale.DH161485,DH161485,45.0,45.0
point_of_sale.DH161495,DH161495,400.0,400.0
point_of_sale.DH161497,DH161497,320.0,320.0
point_of_sale.DH161509,DH161509,7860.0,7860.0
point_of_sale.DH161510,DH161510,50.0,50.0
point_of_sale.DH161540,DH161540,340.0,340.0
point_of_sale.DH161554,DH161554,1400.0,1400.0
point_of_sale.DH161559,DH161559,400.0,400.0
point_of_sale.DH161622,DH161622,2810.0,2810.0
point_of_sale.DH161623,DH161623,220.0,220.0
point_of_sale.DH161624,DH161624,340.0,340.0
point_of_sale.DH161626,DH161626,320.0,320.0
point_of_sale.DH171002,DH171002,4595.0,4595.0
point_of_sale.DH171012,DH171012,1840.0,1840.0
point_of_sale.DH171013,DH171013,910.0,910.0
point_of_sale.DH171014,DH171014,280.0,280.0
point_of_sale.DH171015,DH171015,600.0,600.0
point_of_sale.DH171019,DH171019,220.0,220.0
point_of_sale.DH171023,DH171023,16450.0,16450.0
point_of_sale.DH171050,DH171050,220.0,220.0
point_of_sale.DH181001,DH181001,1490.0,1490.0
point_of_sale.DH181008,DH181008,1990.0,1990.0
point_of_sale.DH181009,DH181009,85.0,85.0
point_of_sale.DH181014,DH181014,125.0,125.0
point_of_sale.DH181015,DH181015,940.0,940.0
point_of_sale.DH181016,DH181016,4080.0,4080.0
point_of_sale.DH181022,DH181022,1900.0,1900.0
point_of_sale.DH181044,DH181044,12560.0,12560.0
point_of_sale.DH181048,DH181048,5390.0,5390.0
point_of_sale.DH181052,DH181052,600.0,600.0
point_of_sale.DH181053,DH181053,590.0,590.0
point_of_sale.DH181055,DH181055,6200.0,6200.0
point_of_sale.DH181056,DH181056,3160.0,3160.0
point_of_sale.DH181060,DH181060,20960.0,20960.0
point_of_sale.DH181063,DH181063,10890.0,10890.0
point_of_sale.DH181064,DH181064,14770.0,14770.0
point_of_sale.DH181066,DH181066,2190.0,2190.0
point_of_sale.DH181069,DH181069,10860.0,10860.0
point_of_sale.DH181083,DH181083,85.0,85.0
point_of_sale.DH181086,DH181086,17150.0,17150.0
point_of_sale.DH181087,DH181087,16950.0,16950.0
point_of_sale.DH181091,DH181091,4680.0,4680.0
point_of_sale.DH181092,DH181092,7590.0,7590.0
point_of_sale.DH181094,DH181094,2730.0,2730.0
point_of_sale.DH181096,DH181096,7050.0,7050.0
point_of_sale.DH181099,DH181099,230.0,230.0
point_of_sale.DH181100,DH181100,18080.0,18080.0
point_of_sale.DH181101,DH181101,14580.0,14580.0
point_of_sale.DH181103,DH181103,6150.0,6150.0
point_of_sale.DH181104,DH181104,7530.0,7530.0
point_of_sale.DH181105,DH181105,13080.0,13080.0
point_of_sale.DH181107,DH181107,3190.0,3190.0
point_of_sale.DH181109,DH181109,1270.0,1270.0
point_of_sale.DH181115,DH181115,170.0,170.0
point_of_sale.DH181119,DH181119,10180.0,10180.0
point_of_sale.DH181122,DH181122,425.0,425.0
point_of_sale.DH181123,DH181123,23030.0,23030.0
point_of_sale.DH181124,DH181124,5950.0,5950.0
point_of_sale.DH181125,DH181125,6150.0,6150.0
point_of_sale.DH181127,DH181127,16500.0,16500.0
point_of_sale.DH181128,DH181128,75.0,75.0
point_of_sale.DH181129,DH181129,1460.0,1460.0
point_of_sale.DH181130,DH181130,19760.0,19760.0
point_of_sale.DH181131,DH181131,5980.0,5980.0
point_of_sale.DH181133,DH181133,6270.0,6270.0
point_of_sale.DH181135,DH181135,9160.0,9160.0
point_of_sale.DH191001,DH191001,5780.0,5780.0
point_of_sale.DH191005,DH191005,125.0,125.0
point_of_sale.DH191006,DH191006,280.0,280.0
point_of_sale.DH191007,DH191007,1730.0,1730.0
point_of_sale.DH191008,DH191008,1270.0,1270.0
point_of_sale.DH191010,DH191010,760.0,760.0
point_of_sale.DH191012,DH191012,115.0,115.0
point_of_sale.DH191013,DH191013,105.0,105.0
point_of_sale.DH191017,DH191017,855.0,855.0
point_of_sale.DH191018,DH191018,125.0,125.0
point_of_sale.DH191019,DH191019,380.0,380.0
point_of_sale.DH191023,DH191023,5.0,5.0
point_of_sale.DH191025,DH191025,1940.0,1940.0
point_of_sale.DH191028,DH191028,820.0,820.0
point_of_sale.DH191029,DH191029,55.0,55.0
point_of_sale.DH191030,DH191030,495.0,495.0
point_of_sale.DH191031,DH191031,195.0,195.0
point_of_sale.DH191036,DH191036,865.0,865.0
point_of_sale.DH191037,DH191037,530.0,530.0
point_of_sale.DH191041,DH191041,2420.0,2420.0
point_of_sale.DH191049,DH191049,1415.0,1415.0
point_of_sale.DH191050,DH191050,790.0,790.0
point_of_sale.DH191052,DH191052,1280.0,1280.0
point_of_sale.DH191056,DH191056,45490.0,45490.0
point_of_sale.DH191062,DH191062,125.0,125.0
point_of_sale.DH191065,DH191065,47810.0,47810.0
point_of_sale.DH191066,DH191066,44900.0,44900.0
point_of_sale.DH191068,DH191068,660.0,660.0
point_of_sale.DH191071,DH191071,53790.0,53790.0
point_of_sale.DH191076,DH191076,13210.0,13210.0
point_of_sale.DH201007,DH201007,150.0,150.0
point_of_sale.DH201015,DH201015,665.0,665.0
point_of_sale.DH201018,DH201018,5650.0,5650.0
point_of_sale.DH201029,DH201029,5520.0,5520.0
point_of_sale.DH201038,DH201038,2990.0,2990.0
point_of_sale.DH201048,DH201048,12150.0,12150.0
point_of_sale.DH201049,DH201049,13720.0,13720.0
point_of_sale.DH201055,DH201055,700.0,700.0
point_of_sale.DH201062,DH201062,3630.0,3630.0
point_of_sale.DH201064,DH201064,660.0,660.0
point_of_sale.DH201065,DH201065,230.0,230.0
point_of_sale.DH201076,DH201076,3430.0,3430.0
point_of_sale.DH201077,DH201077,3120.0,3120.0
point_of_sale.DH201078,DH201078,3530.0,3530.0
point_of_sale.DH201079,DH201079,6010.0,6010.0
point_of_sale.DH201080,DH201080,3240.0,3240.0
point_of_sale.DH201081,DH201081,530.0,530.0
point_of_sale.DH201085,DH201085,12040.0,12040.0
point_of_sale.DH201086,DH201086,29690.0,29690.0
point_of_sale.DH201090,DH201090,21300.0,21300.0
point_of_sale.DH201091,DH201091,10200.0,10200.0
point_of_sale.DH201093,DH201093,370.0,370.0
point_of_sale.DH201096,DH201096,920.0,920.0
point_of_sale.DH201105,DH201105,12640.0,12640.0
point_of_sale.DH201107,DH201107,13100.0,13100.0
point_of_sale.DH201109,DH201109,12620.0,12620.0
point_of_sale.DH201111,DH201111,10230.0,10230.0
point_of_sale.DH201112,DH201112,3590.0,3590.0
point_of_sale.DH201131,DH201131,12640.0,12640.0
point_of_sale.DH201132,DH201132,12410.0,12410.0
point_of_sale.DH211005,DH211005,230.0,230.0
point_of_sale.DH211012,DH211012,7960.0,7960.0
point_of_sale.DH221012,DH221012,3650.0,3650.0
point_of_sale.DH221013,DH221013,3850.0,3850.0
point_of_sale.DH71011C,DH71011C,20495.0,20495.0
point_of_sale.DH710123,DH710123,20260.0,20260.0
point_of_sale.DH71022V,DH71022V,19365.0,19365.0
point_of_sale.DH7102X3,DH7102X3,20120.0,20120.0
point_of_sale.DH7102X4,DH7102X4,17590.0,17590.0
point_of_sale.DH7102X6,DH7102X6,17250.0,17250.0
point_of_sale.DH71032V,DH71032V,31040.0,31040.0
point_of_sale.DH71034M,DH71034M,35770.0,35770.0
point_of_sale.DH7301X3,DH7301X3,2650.0,2650.0
point_of_sale.DH7301X4,DH7301X4,1815.0,1815.0
point_of_sale.DH7301X6,DH7301X6,1525.0,1525.0
point_of_sale.DH73022V,DH73022V,890.0,890.0
point_of_sale.DH7302X3,DH7302X3,2270.0,2270.0
point_of_sale.DH7302X4,DH7302X4,1770.0,1770.0
point_of_sale.DH73032V,DH73032V,7510.0,7510.0
point_of_sale.DH73034K,DH73034K,4175.0,4175.0
point_of_sale.DH73034M,DH73034M,17450.0,17450.0
point_of_sale.DH7303X3,DH7303X3,4060.0,4060.0
point_of_sale.DH7303X4,DH7303X4,4720.0,4720.0
point_of_sale.DH7303X6,DH7303X6,3245.0,3245.0
point_of_sale.DH7304T8,DH7304T8,4975.0,4975.0
point_of_sale.DH74014M,DH74014M,11850.0,11850.0
point_of_sale.DH900014,DH900014,3210.0,3210.0
point_of_sale.DI2W001,DI2W001,1375.0,1375.0
point_of_sale.DI2W002,DI2W002,3375.0,3375.0
point_of_sale.DI2W003,DI2W003,3409.0,3409.0
point_of_sale.DI2W005,DI2W005,1650.0,1650.0
point_of_sale.DI2W006,DI2W006,2500.0,2500.0
point_of_sale.DI2W007,DI2W007,1265.0,1265.0
point_of_sale.DI2W008,DI2W008,2250.0,2250.0
point_of_sale.DI2W009,DI2W009,1000.0,1000.0
point_of_sale.DI2W010,DI2W010,2750.0,2750.0
point_of_sale.DI2W011,DI2W011,500.0,500.0
point_of_sale.DI2W012,DI2W012,3375.0,3375.0
point_of_sale.DI2W014,DI2W014,2000.0,2000.0
point_of_sale.DI2W015,DI2W015,750.0,750.0
point_of_sale.DI2W016,DI2W016,2000.0,2000.0
point_of_sale.DI2W018,DI2W018,1500.0,1500.0
point_of_sale.DI2W019,DI2W019,688.0,688.0
point_of_sale.DI2W020,DI2W020,1200.0,1200.0
point_of_sale.DI2W021,DI2W021,2200.0,2200.0
point_of_sale.DI2W022,DI2W022,950.0,950.0
point_of_sale.DI2W023,DI2W023,1188.0,1188.0
point_of_sale.DI2W024,DI2W024,500.0,500.0
